Tenor,spread_20y_30y,fly_3m_6m_9m,fly_6m_9m_1y,fly_4y_5y_7y,fly_5y_7y_10y,fly_7y_10y_15y,fly_10y_15y_20y,fly_15y_20y_30y
2020-05-12,8.499999999999996,18.99999999999995,3.999999999999915,20.50000000000001,-0.5000000000000782,-9.999999999999964,-17.50000000000007,-4.999999999999893
2020-05-13,8.999999999999986,17.99999999999997,3.500000000000014,20.00000000000011,0.9999999999999787,-11.50000000000002,-16.49999999999991,-5.000000000000071
2020-05-14,8.000000000000007,16.50000000000009,4.499999999999815,23.00000000000004,-1.999999999999957,-7.000000000000028,-19.00000000000013,-6.00000000000005
2020-05-15,8.999999999999986,11.99999999999992,4.499999999999993,21.00000000000009,-0.9999999999999787,-7.500000000000107,-19.99999999999993,-2.999999999999936
2020-05-18,8.999999999999986,10.99999999999994,5.000000000000071,21.49999999999999,-0.5000000000000782,-6.49999999999995,-20.00000000000011,-3.000000000000114
2020-05-19,8.999999999999986,11.50000000000002,4.499999999999815,21.49999999999999,-1.77635683940025e-13,-6.00000000000005,-20.50000000000001,-2.999999999999936
2020-05-20,8.999999999999986,10.99999999999994,2.999999999999936,20.50000000000001,0.5000000000000782,-6.999999999999851,-18.50000000000005,-4.000000000000092
2020-05-21,8.000000000000007,10.49999999999986,3.000000000000114,19.49999999999985,0.5000000000000782,-7.499999999999929,-18.00000000000015,-5.499999999999972
2020-05-22,6.99999999999994,15.99999999999984,0.5000000000000782,20.50000000000001,0.5000000000000782,-8.500000000000085,-16.99999999999999,-7.000000000000206
2020-05-25,6.99999999999994,12.9999999999999,2.500000000000036,20.00000000000011,0.9999999999999787,-9.999999999999964,-15.99999999999984,-7.000000000000206
2020-05-26,7.000000000000028,16.00000000000001,1.000000000000156,17.50000000000007,2.999999999999936,-7.499999999999929,-17.99999999999997,-6.49999999999995
2020-05-27,8.499999999999996,13.49999999999998,1.499999999999879,17.50000000000007,1.999999999999957,-6.49999999999995,-18.50000000000005,-4.999999999999893
2020-05-28,5.999999999999961,14.00000000000006,1.500000000000057,18.99999999999995,1.500000000000057,-5.999999999999872,-18.99999999999995,-7.500000000000107
2020-05-29,7.500000000000018,13.49999999999998,0.0,15.99999999999984,2.999999999999936,-5.999999999999872,-18.50000000000005,-5.999999999999872
2020-06-01,7.500000000000018,13.4999999999998,1.500000000000057,16.00000000000001,1.499999999999879,-4.499999999999993,-19.00000000000013,-5.999999999999872
2020-06-02,10.49999999999995,14.50000000000014,0.999999999999801,16.00000000000019,1.499999999999879,-1.500000000000057,-20.99999999999991,-4.000000000000092
2020-06-03,8.999999999999986,15.24999999999999,0.4999999999999005,14.99999999999986,1.000000000000156,0.5000000000000782,-20.99999999999991,-6.500000000000128
2020-06-04,9.499999999999975,14.99999999999986,0.5000000000000782,13.99999999999988,0.5000000000000782,0.9999999999999787,-20.99999999999991,-5.500000000000149
2020-06-05,5.999999999999961,16.99999999999999,1.999999999999957,14.49999999999996,0.0,2.499999999999858,-23.00000000000004,-9.500000000000064
2020-06-08,7.500000000000018,16.50000000000009,2.500000000000036,13.49999999999998,1.499999999999879,0.0,-21.99999999999989,-7.499999999999929
2020-06-09,10.50000000000004,15.99999999999984,4.000000000000092,15.49999999999994,0.4999999999999005,0.9499999999999176,-22.40000000000002,-5.549999999999855
2020-06-10,9.999999999999964,17.00000000000017,3.999999999999915,14.49999999999996,0.9999999999999787,2.500000000000036,-25.0,-4.000000000000092
2020-06-11,9.500000000000064,18.00000000000015,4.499999999999815,14.49999999999996,2.499999999999858,1.999999999999957,-23.49999999999994,-6.999999999999851
2020-06-12,8.999999999999986,17.50000000000007,3.999999999999915,14.99999999999986,1.000000000000156,2.999999999999936,-23.00000000000004,-8.000000000000007
2020-06-15,8.999999999999986,19.49999999999985,6.000000000000227,15.00000000000004,0.9999999999999787,1.950000000000074,-20.89999999999996,-9.050000000000047
2020-06-16,8.999999999999986,19.25000000000008,6.49999999999995,16.49999999999991,0.9999999999999787,1.750000000000007,-22.49999999999996,-8.249999999999957
2020-06-17,8.000000000000007,18.50000000000005,6.749999999999901,16.49999999999991,1.499999999999879,0.5000000000000782,-20.99999999999991,-9.999999999999964
2020-06-18,9.499999999999975,19.2499999999999,5.999999999999872,17.99999999999997,0.9999999999999787,2.500000000000036,-22.49999999999996,-9.500000000000064
2020-06-19,12.00000000000001,14.49999999999996,4.499999999999993,18.49999999999987,0.0,3.500000000000014,-21.00000000000009,-8.999999999999986
2020-06-22,11.50000000000002,15.49999999999994,4.750000000000121,19.50000000000021,0.5000000000000782,1.500000000000057,-20.50000000000001,-9.999999999999964
2020-06-23,9.999999999999964,16.75000000000004,4.499999999999993,22.00000000000006,2.500000000000036,-0.5000000000000782,-20.49999999999983,-13.00000000000008
2020-06-24,10.50000000000004,15.49999999999994,5.500000000000149,22.49999999999996,2.499999999999858,-1.499999999999879,-18.50000000000023,-13.49999999999998
2020-06-25,9.999999999999964,15.00000000000004,5.000000000000071,24.00000000000002,0.5000000000000782,0.9999999999999787,-19.49999999999985,-13.50000000000016
2020-06-26,9.999999999999964,18.50000000000005,4.999999999999893,25.50000000000008,0.9999999999999787,0.999999999999801,-20.99999999999991,-13.00000000000008
2020-06-29,9.999999999999964,16.49999999999991,2.500000000000036,25.0,2.000000000000135,0.999999999999801,-19.99999999999993,-14.00000000000006
2020-06-30,10.00000000000005,16.49999999999991,4.000000000000092,24.49999999999992,1.999999999999957,1.999999999999957,-20.49999999999983,-14.00000000000006
2020-07-01,10.49999999999995,14.00000000000006,6.00000000000005,21.49999999999999,3.500000000000014,3.000000000000114,-19.99999999999993,-13.50000000000016
2020-07-02,9.499999999999975,9.999999999999964,7.000000000000028,20.50000000000001,3.000000000000114,3.999999999999915,-19.50000000000003,-14.49999999999996
2020-07-03,8.000000000000007,14.99999999999986,9.249999999999936,19.49999999999985,4.499999999999993,3.999999999999915,-21.00000000000009,-15.49999999999994
2020-07-06,11.00000000000003,13.50000000000016,7.000000000000028,19.00000000000013,2.999999999999936,4.500000000000171,-19.50000000000003,-12.9999999999999
2020-07-07,9.999999999999964,15.00000000000004,5.499999999999972,17.99999999999997,3.000000000000114,4.499999999999815,-19.49999999999985,-14.00000000000006
2020-07-08,9.999999999999964,15.00000000000004,5.499999999999972,17.00000000000017,2.999999999999936,4.500000000000171,-19.50000000000003,-14.00000000000006
2020-07-09,10.25,14.00000000000006,4.999999999999893,17.99999999999979,1.77635683940025e-13,7.000000000000028,-20.25000000000006,-13.49999999999998
2020-07-10,11.00000000000003,16.99999999999982,4.000000000000092,17.50000000000007,-1.77635683940025e-13,7.500000000000107,-20.50000000000001,-11.99999999999992
2020-07-13,9.999999999999964,15.99999999999984,5.000000000000071,17.49999999999989,0.2499999999999503,8.499999999999908,-21.24999999999986,-13.00000000000008
2020-07-14,10.00000000000005,16.99999999999999,5.499999999999972,17.49999999999989,1.500000000000057,6.999999999999851,-19.50000000000003,-14.00000000000006
2020-07-15,9.499999999999975,16.99999999999999,5.999999999999872,19.99999999999993,0.0,5.83999999999989,-19.18000000000006,-14.16000000000004
2020-07-16,9.999999999999964,17.12999999999987,5.000000000000071,20.50000000000001,0.5000000000000782,4.999999999999893,-20.50000000000001,-13.00000000000008
2020-07-17,10.49999999999995,15.00000000000004,3.000000000000114,21.00000000000009,1.77635683940025e-13,3.999999999999915,-19.99999999999993,-12.50000000000018
2020-07-20,8.499999999999996,15.49999999999994,3.749999999999964,22.25000000000019,0.0,2.749999999999986,-18.99999999999995,-15.50000000000011
2020-07-21,9.499999999999975,12.9999999999999,4.499999999999993,22.49999999999996,0.9999999999999787,2.000000000000135,-20.00000000000011,-13.49999999999998
2020-07-22,11.00000000000003,10.99999999999994,5.499999999999972,21.50000000000016,0.9999999999999787,1.999999999999957,-17.99999999999997,-12.9999999999999
2020-07-23,10.00000000000005,9.749999999999837,5.000000000000071,20.99999999999991,0.9999999999999787,4.000000000000092,-20.00000000000011,-12.9999999999999
2020-07-24,9.499999999999975,12.74999999999995,4.000000000000092,20.50000000000001,1.499999999999879,4.000000000000092,-18.00000000000015,-15.49999999999994
2020-07-27,9.999999999999964,13.49999999999998,4.499999999999993,19.50000000000003,2.999999999999936,3.000000000000114,-18.99999999999995,-13.00000000000008
2020-07-28,9.999999999999964,12.50000000000018,4.999999999999893,21.00000000000009,1.499999999999879,2.500000000000036,-16.99999999999999,-14.00000000000006
2020-07-29,10.00000000000005,11.5000000000002,5.499999999999972,19.49999999999985,2.500000000000036,2.999999999999936,-18.00000000000015,-13.49999999999998
2020-07-30,10.00000000000005,10.50000000000004,6.49999999999995,19.00000000000013,2.499999999999858,3.500000000000014,-18.50000000000005,-12.9999999999999
2020-07-31,9.999999999999964,11.50000000000002,2.749999999999808,17.99999999999997,2.999999999999936,3.000000000000114,-16.99999999999999,-14.00000000000006
2020-08-03,10.00000000000005,11.74999999999997,2.500000000000036,18.50000000000005,3.000000000000114,2.999999999999936,-17.99999999999997,-13.4999999999998
2020-08-04,10.00000000000005,10.99999999999994,1.999999999999957,17.50000000000007,2.999999999999936,4.000000000000092,-18.99999999999995,-12.9999999999999
2020-08-05,10.00000000000005,11.50000000000002,1.500000000000057,19.00000000000013,2.499999999999858,3.500000000000014,-17.99999999999997,-13.4999999999998
2020-08-06,9.999999999999964,12.0000000000001,1.500000000000057,18.50000000000005,1.99999999999978,3.920000000000101,-17.33999999999991,-13.57999999999997
2020-08-07,10.00000000000005,11.5000000000002,1.99999999999978,18.99999999999995,1.500000000000057,3.749999999999964,-16.99999999999999,-13.74999999999993
2020-08-10,10.00000000000005,10.49999999999986,1.000000000000156,18.50000000000005,0.9999999999999787,5.499999999999972,-18.50000000000005,-12.9999999999999
2020-08-11,10.49999999999995,10.50000000000004,2.999999999999936,18.50000000000005,-0.5000000000000782,5.500000000000149,-17.99999999999997,-12.50000000000018
2020-08-12,10.49999999999995,10.50000000000004,1.500000000000057,18.50000000000005,-1.77635683940025e-13,5.499999999999972,-17.99999999999997,-12.5
2020-08-13,9.999999999999964,8.500000000000085,2.999999999999936,17.99999999999997,0.0,5.999999999999872,-16.99999999999982,-13.49999999999998
2020-08-14,12.00000000000001,3.000000000000114,2.999999999999936,18.50000000000005,1.000000000000156,5.499999999999972,-17.99999999999997,-10.99999999999994
2020-08-17,10.25,5.000000000000071,1.499999999999879,18.49999999999987,0.0,5.749999999999922,-16.75000000000004,-13.74999999999993
2020-08-18,9.999999999999964,7.000000000000028,3.500000000000014,19.00000000000013,1.499999999999879,3.500000000000014,-17.49999999999989,-13.00000000000008
2020-08-19,10.00000000000005,7.750000000000057,2.999999999999936,18.99999999999995,0.0,4.999999999999893,-18.00000000000015,-12.9999999999999
2020-08-20,10.99999999999994,7.500000000000107,2.999999999999936,18.50000000000005,1.500000000000057,3.500000000000014,-15.50000000000011,-14.00000000000006
2020-08-21,10.50000000000004,9.639999999999915,1.679999999999993,18.49999999999987,0.9999999999999787,4.000000000000092,-17.50000000000007,-12.49999999999982
2020-08-24,10.00000000000005,7.749999999999879,1.500000000000057,16.49999999999991,1.999999999999957,4.499999999999993,-17.00000000000017,-13.4999999999998
2020-08-25,9.999999999999964,6.599999999999895,2.299999999999969,17.49999999999989,2.250000000000085,4.000000000000092,-18.2500000000001,-12.5
2020-08-26,9.999999999999964,6.500000000000128,0.9999999999999787,19.49999999999985,0.0,4.000000000000092,-18.50000000000005,-12.5
2020-08-27,10.00000000000005,5.710000000000015,1.500000000000234,18.50000000000005,0.7499999999998508,3.250000000000064,-18.75,-12.25000000000005
2020-08-28,9.999999999999964,6.49999999999995,0.0,17.50000000000007,2.500000000000036,1.500000000000057,-18.50000000000005,-12.5
2020-08-31,8.999999999999986,6.360000000000099,0.2799999999998803,15.99999999999984,3.000000000000114,2.500000000000036,-17.99999999999997,-14.49999999999996
2020-09-01,9.499999999999975,6.49999999999995,1.499999999999879,17.99999999999997,1.999999999999957,2.999999999999936,-18.99999999999995,-13.49999999999998
2020-09-02,10.49999999999995,6.00000000000005,2.499999999999858,18.49999999999987,2.500000000000036,3.839999999999932,-19.67999999999996,-12.66000000000016
2020-09-03,12.00000000000001,7.000000000000028,0.9999999999999787,19.99999999999993,2.999999999999936,3.000000000000114,-21.00000000000009,-9.999999999999964
2020-09-04,11.50000000000002,9.499999999999886,0.0,17.99999999999997,2.999999999999936,3.500000000000014,-20.50000000000001,-10.99999999999994
2020-09-07,11.50000000000002,8.999999999999986,-0.5000000000000782,18.50000000000005,3.500000000000014,1.999999999999957,-19.00000000000013,-11.50000000000002
2020-09-08,9.999999999999964,7.499999999999929,0.9999999999999787,18.49999999999987,3.749999999999964,4.500000000000171,-21.99999999999989,-12.50000000000018
2020-09-09,10.50000000000004,4.499999999999993,1.999999999999957,19.25000000000008,2.500000000000036,5.250000000000021,-22.49999999999996,-11.49999999999984
2020-09-10,11.00000000000003,6.00000000000005,0.9999999999999787,19.00000000000013,2.999999999999936,5.000000000000071,-22.50000000000014,-10.99999999999994
2020-09-11,9.999999999999964,4.499999999999993,3.500000000000192,19.99999999999993,1.999999999999957,6.00000000000005,-22.49999999999996,-12.5
2020-09-14,10.00000000000005,6.180000000000163,0.5000000000000782,19.50000000000003,2.500000000000036,5.499999999999972,-22.00000000000006,-12.5
2020-09-15,10.00000000000005,5.499999999999972,0.9999999999999787,18.99999999999995,3.499999999999837,5.499999999999972,-22.00000000000006,-12.5
2020-09-16,10.50000000000004,5.499999999999972,0.9999999999999787,18.50000000000005,3.499999999999837,5.499999999999972,-22.50000000000014,-11.50000000000002
2020-09-17,9.999999999999964,4.499999999999815,1.500000000000057,18.75,2.999999999999936,5.999999999999872,-21.49999999999999,-12.50000000000018
2020-09-18,9.750000000000014,4.500000000000171,0.1200000000000756,18.49999999999987,4.250000000000043,5.250000000000021,-22.00000000000006,-12.74999999999995
2020-09-21,10.00000000000005,6.00000000000005,1.000000000000156,18.99999999999995,3.000000000000114,6.00000000000005,-22.00000000000006,-12.9999999999999
2020-09-22,10.00000000000005,6.00000000000005,0.7500000000000284,19.49999999999985,3.000000000000114,3.819999999999979,-18.64000000000008,-14.67999999999989
2020-09-23,10.00000000000005,6.49999999999995,2.000000000000135,19.99999999999993,2.500000000000036,5.000000000000071,-22.49999999999996,-12.49999999999982
2020-09-24,9.999999999999964,4.499999999999993,1.500000000000057,19.50000000000003,3.500000000000014,4.499999999999993,-23.00000000000004,-12.0000000000001
2020-09-25,9.499999999999975,3.499999999999837,1.000000000000156,18.50000000000005,2.999999999999936,5.499999999999972,-23.00000000000004,-13.00000000000008
2020-09-28,10.99999999999994,3.999999999999915,0.9999999999999787,17.99999999999997,4.499999999999993,3.500000000000014,-22.49999999999996,-11.5000000000002
2020-09-29,9.999999999999964,3.319999999999901,-0.06999999999983686,17.49999999999989,2.749999999999986,5.689999999999884,-24.6299999999998,-11.81000000000001
2020-09-30,10.00000000000005,1.999999999999957,0.9999999999999787,16.50000000000009,4.000000000000092,5.000000000000071,-24.5000000000001,-11.99999999999992
2020-10-01,9.999999999999964,1.999999999999957,1.77635683940025e-13,16.49999999999991,3.999999999999915,4.999999999999893,-24.49999999999992,-12.0000000000001
2020-10-02,9.499999999999975,1.759999999999806,0.9800000000000253,17.99999999999997,2.500000000000036,5.499999999999972,-24.00000000000002,-13.00000000000008
2020-10-05,10.50000000000004,1.000000000000156,1.500000000000057,16.49999999999991,2.999999999999936,5.499999999999972,-24.49999999999992,-11.49999999999984
2020-10-06,11.50000000000002,0.999999999999801,1.000000000000156,16.00000000000001,3.000000000000114,6.49999999999995,-24.49999999999992,-11.00000000000012
2020-10-07,14.75,2.500000000000036,-1.77635683940025e-13,16.00000000000001,3.000000000000114,6.49999999999995,-24.5000000000001,-7.249999999999979
2020-10-08,10.50000000000004,1.280000000000037,1.29999999999999,16.49999999999991,2.999999999999936,6.639999999999979,-24.28000000000008,-11.85999999999989
2020-10-09,8.000000000000007,2.250000000000085,2.500000000000036,16.50000000000009,2.999999999999936,7.000000000000028,-21.49999999999999,-16.50000000000009
2020-10-12,11.00000000000003,1.499999999999879,3.000000000000114,16.99999999999999,0.4999999999999005,10.99999999999994,-26.50000000000006,-10.50000000000004
2020-10-13,11.00000000000003,2.500000000000036,2.500000000000036,16.49999999999991,4.000000000000092,5.499999999999972,-23.49999999999994,-10.99999999999994
2020-10-14,14.50000000000005,3.499999999999837,1.500000000000057,15.49999999999994,3.000000000000114,7.499999999999929,-24.00000000000002,-7.499999999999929
2020-10-15,10.49999999999995,2.999999999999936,1.500000000000057,16.49999999999991,2.500000000000036,8.000000000000007,-24.00000000000002,-11.50000000000002
2020-10-16,9.999999999999964,2.500000000000036,1.499999999999879,16.00000000000001,3.000000000000114,7.499999999999929,-24.00000000000002,-12.0000000000001
2020-10-19,10.50000000000004,1.999999999999957,1.749999999999829,15.50000000000011,2.999999999999936,8.000000000000007,-24.5000000000001,-11.50000000000002
2020-10-20,10.49999999999995,1.499999999999879,1.999999999999957,15.49999999999994,3.500000000000014,8.000000000000007,-24.49999999999992,-11.5000000000002
2020-10-21,10.49999999999995,1.999999999999957,1.249999999999929,16.00000000000019,2.999999999999936,8.000000000000007,-24.49999999999992,-11.50000000000002
2020-10-22,9.500000000000064,0.9199999999999875,1.790000000000092,15.49999999999994,3.500000000000192,7.690000000000019,-23.88000000000012,-13.30999999999989
2020-10-23,8.999999999999986,0.999999999999801,0.7500000000000284,16.50000000000009,1.999999999999957,9.500000000000064,-25.00000000000018,-13.49999999999998
2020-10-26,10.49999999999995,0.4999999999999005,1.500000000000057,15.49999999999994,4.000000000000092,8.999999999999808,-26.99999999999996,-9.999999999999964
2020-10-27,9.999999999999964,0.1999999999998892,1.849999999999952,15.49999999999994,2.999999999999936,8.999999999999986,-24.00000000000002,-12.5
2020-10-28,10.50000000000004,0.8000000000000895,1.499999999999879,15.00000000000004,3.499999999999837,8.999999999999986,-25.0,-11.49999999999984
