,Mexico
sharpe,0.9929302616845422
cagr,0.041171318190364126
volatility,0.041503897507897645
sortino,1.4679854924341433
calmar,
skew,-0.08441331441662936
kurtosis,4.393877072275516
max_drawdown,-0.049028903058065176
win_rate,0.5224153705397987
daily_value_at_risk,-0.004136935830642376
breakeven,5.7315589386059864e-05
