,sharpe,cagr,volatility,sortino,calmar,skew,kurtosis,max_drawdown,win_rate,daily_value_at_risk,breakeven
0.0,1.7609158784572723,0.08317589540583992,0.04597671197815571,3.172151660583143,,2.5553435000308276,29.029970968633773,-0.05758053603233093,0.5335805521219613,-0.004442650489335427,4.735780365721836e-05
0.025,1.6793869316911654,0.07856571231846599,0.045659600113118724,3.0014244589036236,,2.5646355395980103,29.51310100573536,-0.05775918090768417,0.5327564894932015,-0.004426780655315704,4.735780365721836e-05
0.05,1.5960005469881535,0.07397398141664446,0.04536285996108553,2.8308886976121994,,2.5732859296280575,29.95865690674405,-0.057937795643226764,0.5323444581788216,-0.004413021657506063,4.735780365721836e-05
0.07500000000000001,1.51081960218572,0.06940063328046264,0.04508689375416934,2.6605473792710463,,2.580928692549345,30.361569639117224,-0.058378889953572766,0.5315203955500618,-0.004401415173604844,4.735780365721836e-05
0.1,1.4239171854320074,0.06484559873527562,0.044832085119275764,2.490398063806752,,2.58717510301915,30.717017420322282,-0.061016412271637344,0.5315203955500618,-0.004392000953512485,4.735780365721836e-05
0.125,1.335376611963486,0.060308808850904505,0.04459879669986355,2.3204004988353257,,2.5916174910655294,31.020527488510705,-0.06364802044752493,0.5286361763494025,-0.004384816572907758,4.735780365721836e-05
0.15000000000000002,1.245291314513777,0.055790194940815274,0.044387367811135996,2.1502418356185,,2.5938337809328074,31.26807800803763,-0.06637911863456236,0.5265760197775031,-0.0043798971902880264,4.735780365721836e-05
0.17500000000000002,1.1537645997011823,0.0512896885613201,0.04419811216011298,1.9797989073504063,,2.5933927139672104,31.456196944294266,-0.06915421886484097,0.523279769262464,-0.0043772753107321075,4.735780365721836e-05
0.2,1.0609092654866807,0.04680722151076222,0.04403131566313132,1.8090214135968792,,2.5898596743968594,31.58205454439094,-0.07192255686708948,0.5199835187474248,-0.0043769805597583256,4.735780365721836e-05
0.225,0.9668470779583829,0.04234272582872478,0.04388723439368493,1.637986091593201,,2.5828030077528314,31.64354600791167,-0.07468414601029105,0.5162752369180058,-0.004379039470687821,4.735780365721836e-05
0.25,0.8717081091838103,0.037896133795219056,0.0437660926930622,1.4669165810343638,,2.571800694584314,31.63936104492559,-0.07743899964174406,0.5125669550885867,-0.004383475288876296,4.735780365721836e-05
0.275,0.7756299415605499,0.033467377929897735,0.04366808147492542,1.2960966060136936,,2.5564472187413934,31.569037306763295,-0.08670515965661518,0.5105067985166872,-0.004390307796041228,4.735780365721836e-05
0.30000000000000004,0.6787567478430795,0.029056390991244685,0.04359335675278136,1.1258579558500545,,2.536360451463454,31.432995136952268,-0.09618890183888484,0.507622579316028,-0.004399553157684239,4.735780365721836e-05
0.325,0.5812382596738009,0.024663105975799793,0.04354203841624047,0.9566180298886697,,2.5111883612560213,31.232551710722813,-0.10557723930834773,0.5055624227441285,-0.0044112237962918785,4.735780365721836e-05
0.35000000000000003,0.4832286408317868,0.020287456117354496,0.04351420927810808,0.7888317416626884,,2.4806153561551514,30.96991338421058,-0.11487110182214466,0.5026782035434693,-0.004425328292599018,4.735780365721836e-05
0.375,0.3848852843797345,0.015929374886168857,0.043509914409800295,0.6229420810924915,,2.444368070121225,30.64814592026322,-0.12428070297526406,0.5006180469715699,-0.004441871316727273,4.735780365721836e-05
0.4,0.28636755528804647,0.011588795988186407,0.04352916077744729,0.45937663810783946,,2.4022204190832905,30.271123148784813,-0.13372979695428477,0.4977338277709106,-0.004460853590479456,4.735780365721836e-05
0.42500000000000004,0.18783550182921188,0.007265653364251445,0.043571917185511795,0.29854225899691905,,2.353997774133816,29.843455503155393,-0.14307994930891454,0.49526163988463123,-0.004482271881497561,4.735780365721836e-05
0.45,0.08944855997923891,0.0029598811893296606,0.04363811452898591,0.14081586064503418,,2.299580128534806,29.370400696428216,-0.1523321654152241,0.4932014833127318,-0.004506119029394382,4.735780365721836e-05
0.47500000000000003,-0.008635724811999887,-0.0013285861282813505,0.04372764634942306,-0.013461991811411701,,2.2389041700559633,28.857759511734617,-0.16148744073579246,0.49114132674083233,-0.0045323840033673814,4.735780365721836e-05
0.5,-0.10626293481232979,-0.005599813947706589,0.04384036968442524,-0.16399173713655787,,2.1719642088370317,28.311760238233436,-0.17054676091452647,0.48866913885455293,-0.004561051990219122,4.735780365721836e-05
