,sharpe,cagr,volatility,sortino,calmar,skew,kurtosis,max_drawdown,win_rate,daily_value_at_risk,breakeven
0.0,2.067884742862545,0.08656652972917334,0.04055220469921681,3.403645690999515,,0.4935319883138458,9.799399818595314,-0.02402993124649977,0.5561111111111111,-0.0038690918200929673,3.455533681501712e-05
0.025,1.9365288208384634,0.0799801360477288,0.040153953595894264,3.1502697683650833,,0.4535740278543041,9.999713752980291,-0.02418234886110504,0.5528500276701716,-0.0038520250189261,3.455533681501712e-05
0.05,1.8010019460748392,0.07343189910669867,0.03978968017627535,2.8971947225920323,,0.4155308296794961,10.186689375992612,-0.024664188593937486,0.5473159933591588,-0.003838478850760637,3.455533681501712e-05
0.07500000000000001,1.661499081190623,0.0669216078851893,0.039460325434724317,2.644127274208811,,0.3792848509243664,10.356147028844,-0.026673577945007465,0.545655783065855,-0.0038285508177053527,3.455533681501712e-05
0.1,1.5182588978577576,0.06044905247501764,0.03916677027830385,2.3910532202967603,,0.344656309727586,10.504024961849062,-0.02867972175265132,0.539568345323741,-0.003822332195860866,3.455533681501712e-05
0.125,1.3715636222378746,0.05401402407513656,0.03890982498531076,2.137885118867442,,0.31140335830712634,10.626532822003792,-0.030682623871476467,0.5356945213060321,-0.0038199069430548092,3.455533681501712e-05
0.15000000000000002,1.2217378138765425,0.047616314986065555,0.03869021895100371,1.8848542873844925,,0.27922493060403564,10.720309788830791,-0.03306021869285369,0.533480907581627,-0.0038213506363347885,3.455533681501712e-05
0.17500000000000002,1.0691460133848327,0.04125571860435806,0.03850859099344868,1.632544887009361,,0.24776642583205083,10.782578230152714,-0.03960989922941782,0.5296070835639181,-0.003826729467498475,3.455533681501712e-05
0.2,0.9141892427345443,0.034932029417099164,0.03836548049822703,1.3815588300675006,,0.21662820913936398,10.811282896088278,-0.0495671103928802,0.5240730492529053,-0.003836099325543328,3.455533681501712e-05
0.225,0.7573003971955837,0.02864504299641979,0.038261319673450464,1.1325884991546358,,0.1853767081984271,10.80520566627857,-0.05942385916413617,0.5185390149418926,-0.0038495049941619187,3.455533681501712e-05
0.25,0.5989386260950722,0.022394555994038612,0.038196427165156636,0.8863135647343736,,0.15355767872919487,10.764046831657176,-0.06918113136994575,0.515218594355285,-0.0038669794901945425,3.455533681501712e-05
0.275,0.43958285615912573,0.01618036613584173,0.03817100324784862,0.6435060367325378,,0.12071102457939663,10.688465827992767,-0.07883990343384162,0.5118981737686774,-0.003888543565291918,3.455533681501712e-05
0.30000000000000004,0.27972466139072094,0.01000227221647032,0.038185126756977446,0.4050044085009502,,0.08638641097255755,10.58007710783676,-0.08840114246328357,0.5113447703375761,-0.003914205388071223,3.455533681501712e-05
0.325,0.1198607227032753,0.003860074093950505,0.03823875387196361,0.17161421405124327,,0.05015882155368964,10.441400175486576,-0.10090354320980144,0.5074709463198672,-0.003943960418017578,3.455533681501712e-05
0.35000000000000003,-0.03951485483058519,-0.002246427315660826,0.03833171879331535,-0.05594105414233462,,0.011643193221709184,10.275766354815945,-0.13555335957670167,0.5035971223021583,-0.003977791475644371,3.455533681501712e-05
0.375,-0.19791809157862522,-0.008317430043603413,0.038463736289575425,-0.27700822086299504,,-0.02949267885108207,10.087188207845243,-0.1700521661258939,0.4997232982844494,-0.004015669006397793,3.455533681501712e-05
0.4,-0.35488228422475165,-0.014353131073709502,0.03863440602355911,-0.49098583604958806,,-0.07351764583117006,9.880200288754043,-0.2041105018530871,0.49806308799114557,-0.004057551528924475,3.455533681501712e-05
0.42500000000000004,-0.5099645188703168,-0.020353726347685286,0.038843218506805596,-0.6973737171511643,,-0.12062961644851117,9.659681801309137,-0.23678021363117363,0.4952960708356392,-0.004103386252048169,3.455533681501712e-05
0.45,-0.662751347712149,-0.026319410770355378,0.03908956247998529,-0.8957752719224559,,-0.17095115459677301,9.43067255220664,-0.2681175513814026,0.48976203652462647,-0.004153109839498313,3.455533681501712e-05
0.47500000000000003,-0.8128634810421033,-0.03225037821489063,0.03937273347788946,-1.0858938864693544,,-0.22452831529360023,9.19819333180955,-0.29817650130582096,0.4892086330935252,-0.004206649297380333,3.455533681501712e-05
0.5,-0.959959402117326,-0.03814682152800086,0.039691943312216184,-1.2675782153436403,,-0.28133255602635887,8.96708062236,-0.32700887639248344,0.4869950193691201,-0.00426392295674435,3.455533681501712e-05
