,China
sharpe,0.9478387979193366
cagr,0.036294831585414356
volatility,0.038393107552601516
sortino,1.4356240833903609
calmar,
skew,0.22334836326462984
kurtosis,10.807999560222552
max_drawdown,-0.047424893147055336
win_rate,0.5251798561151079
daily_value_at_risk,-0.003833735076935697
breakeven,3.455533681501712e-05
