,Brazil
2016-10-10,102.07211758613637
2016-10-11,102.03404921668336
2016-10-13,102.00264633461333
2016-10-14,101.89587710082526
2016-10-17,101.92402203406148
2016-10-18,101.71571059525671
2016-10-19,102.0185988608909
2016-10-20,102.52000813422764
2016-10-21,102.36699671776324
2016-10-24,102.05757157363273
2016-10-25,101.85708397446993
2016-10-26,101.80243059215157
2016-10-27,102.03704152949511
2016-10-28,101.85124272972688
2016-10-31,101.74917121643819
2016-11-01,101.83082465213926
2016-11-03,101.85248538266099
2016-11-04,102.25153988359344
2016-11-07,102.29591539472914
2016-11-08,102.4461677913401
2016-11-09,102.36884290553547
2016-11-10,102.36402682943393
2016-11-11,102.55285807762036
2016-11-14,102.47204775738356
2016-11-16,102.45144934349932
2016-11-17,102.29793708471632
2016-11-18,102.64673099132982
2016-11-21,102.6324530464444
2016-11-22,102.87428456716279
2016-11-23,102.80941373183519
2016-11-24,102.37181365667634
2016-11-25,102.30323497732599
2016-11-28,102.38396366277236
2016-11-29,103.00319777646382
2016-11-30,102.43991574784097
2016-12-01,102.43113823815166
2016-12-02,102.6352445729328
2016-12-05,102.87994818896229
2016-12-06,103.18686595213747
2016-12-07,102.98071717582349
2016-12-08,103.28152830255657
2016-12-09,102.83586640169588
2016-12-12,103.69360457235086
2016-12-13,103.68417662717087
2016-12-14,103.40998763186859
2016-12-15,103.21335625719014
2016-12-16,103.0996851978238
2016-12-19,103.1543442429369
2016-12-20,103.15910926095965
2016-12-21,103.314328523461
2016-12-22,103.31561499812436
2016-12-23,103.39266136656255
2016-12-26,103.56652532726056
2016-12-27,103.44798158718366
2016-12-28,103.58727166815271
2016-12-29,103.96070778073951
2017-01-02,104.49100086572803
2017-01-03,104.60042694804028
2017-01-04,104.43214472948506
2017-01-05,104.45243376270763
2017-01-06,104.4367355336536
2017-01-09,104.32286360013083
2017-01-10,104.423848504663
2017-01-11,104.38451851434773
2017-01-12,104.41331216365961
2017-01-13,104.43057999180567
2017-01-16,104.66885088451674
2017-01-17,104.45517119114172
2017-01-18,104.13200045673139
2017-01-19,104.02298440958103
2017-01-20,104.01835109233622
2017-01-23,104.25884276755522
2017-01-24,104.08005529144026
2017-01-26,103.38021412052689
2017-01-27,102.7960655992989
2017-01-30,103.03737332487106
2017-01-31,102.87286806627407
2017-02-01,103.20308168564836
2017-02-02,103.72642727743657
2017-02-03,103.60253225377953
2017-02-06,103.12013194412326
2017-02-07,103.05907529806042
2017-02-08,103.89855595828588
2017-02-09,104.2437459449484
2017-02-10,103.96851121888002
2017-02-13,104.04589504391521
2017-02-14,104.13210095762592
2017-02-15,104.14810537132793
2017-02-16,104.16613250576565
2017-02-17,104.5549268400044
2017-02-20,104.49932352163967
2017-02-21,104.30600322710619
2017-02-22,104.07137716001895
2017-02-23,103.81508572573203
2017-02-24,103.79722881191236
2017-03-01,104.22594328372232
2017-03-02,104.21653949829503
2017-03-03,104.43683203087627
2017-03-06,104.5836016629329
2017-03-07,104.20370619136608
2017-03-08,104.72309112199818
2017-03-09,105.04539735802003
2017-03-10,104.95459560281249
2017-03-13,105.0135314233362
2017-03-14,105.19816082811239
2017-03-15,105.20483708355188
2017-03-16,105.02620373134512
2017-03-17,104.89375481145855
2017-03-20,104.93368138781858
2017-03-21,104.74903460041767
2017-03-22,104.78782835427486
2017-03-23,104.66040301859161
2017-03-24,104.59996918302869
2017-03-27,104.22321277072972
2017-03-28,104.14512840367132
2017-03-29,104.03294264368874
2017-03-30,104.2923481272496
2017-03-31,104.1557034091763
2017-04-03,104.48675381893393
2017-04-04,104.64444345389687
2017-04-05,105.14694751998495
2017-04-06,105.13138327766833
2017-04-07,105.01909932227898
2017-04-10,105.13272380038703
2017-04-11,105.14555266450895
2017-04-12,105.28943751662862
2017-04-13,105.40246378527425
2017-04-17,105.54367454147824
2017-04-18,105.87801769109828
2017-04-19,106.00072022630826
2017-04-20,105.7427456756167
2017-04-24,105.63896346528769
2017-04-25,105.48983217804616
2017-04-26,105.22926133029773
2017-04-27,105.07256651680588
2017-04-28,104.98801040270325
2017-05-02,104.37629992807204
2017-05-03,104.86258787736209
2017-05-04,104.81745487154224
2017-05-05,104.73706232385298
2017-05-08,104.78657809797825
2017-05-09,105.5498624945964
2017-05-10,104.9494584087387
2017-05-11,106.251622918821
2017-05-12,106.7574589204096
2017-05-15,106.66363553497204
2017-05-16,106.99997977024698
2017-05-17,107.1870403468604
2017-05-18,106.12037026229343
2017-05-19,105.9001141455866
2017-05-22,106.81085186827116
2017-05-23,107.0432849080155
2017-05-24,107.10614584763805
2017-05-25,106.70132949945722
2017-05-26,106.41975819762872
2017-05-29,106.32258547275404
2017-05-30,106.33381350800558
2017-05-31,106.55506022793963
2017-06-01,106.10198160079749
2017-06-02,106.2224622428726
2017-06-05,106.18833785670176
2017-06-06,106.29581375478709
2017-06-07,106.46761769352575
2017-06-08,106.40511959895352
2017-06-09,106.51589554108627
2017-06-12,106.67995819676032
2017-06-13,106.82557686549362
2017-06-14,107.00088891603
2017-06-15,106.98972335763655
2017-06-16,107.07151211962251
2017-06-19,107.08882362683607
2017-06-20,107.19759756668125
2017-06-21,107.28798030529605
2017-06-22,107.14848028899524
2017-06-23,106.95434762463958
2017-06-26,106.92110502763961
2017-06-27,106.79448365663036
2017-06-28,106.53915057241605
2017-06-29,106.42166298458496
2017-06-30,106.26968485951139
2017-07-03,106.5623365901614
2017-07-04,106.41767632400428
2017-07-05,106.3071401810767
2017-07-06,106.42730716645798
2017-07-07,106.54497037549706
2017-07-10,106.58583530053156
2017-07-11,106.72112924720598
2017-07-12,106.75893560838834
2017-07-13,106.80385580000831
2017-07-14,107.00538177585004
2017-07-17,106.85639719680198
2017-07-18,107.08851644452375
2017-07-19,107.1762109441347
2017-07-20,107.29440594784599
2017-07-21,107.28966855477591
2017-07-24,107.3326607518013
2017-07-25,107.41778684614344
2017-07-26,107.53304796303065
2017-07-27,107.26831054720114
2017-07-28,107.2551133089432
2017-07-31,107.18289362958318
2017-08-01,106.53867756797604
2017-08-02,106.66773589507508
2017-08-03,106.71558978813833
2017-08-04,106.76715954532034
2017-08-07,106.70227238165123
2017-08-08,106.66252241434175
2017-08-09,106.73168572851066
2017-08-10,106.73794973486466
2017-08-11,106.97624032057291
2017-08-14,106.83144227634702
2017-08-15,106.88847609750754
2017-08-16,106.86486828775446
2017-08-17,106.95624348138844
2017-08-18,107.02239619060525
2017-08-21,107.02760502053086
2017-08-22,107.1366665790554
2017-08-23,107.16338876959827
2017-08-24,107.41767119633062
2017-08-25,107.02654698377276
2017-08-28,107.02200048985463
2017-08-29,107.02391094003625
2017-08-30,107.09956763055264
2017-08-31,107.04003937977917
2017-09-01,107.21122662632658
2017-09-04,107.0639265236888
2017-09-05,106.96672724095002
2017-09-06,106.89148758378178
2017-09-08,106.38028658708471
2017-09-11,106.55045075907054
2017-09-12,106.60832155267754
2017-09-13,106.86074558553172
2017-09-14,106.85949413891326
2017-09-15,106.96511472617651
2017-09-18,106.99661443041441
2017-09-19,106.63598257805442
2017-09-20,107.21136185851061
2017-09-21,107.50111439806751
2017-09-22,107.54119446565093
2017-09-25,107.48442234422686
2017-09-26,107.64298686637481
2017-09-27,107.98430959367231
2017-09-28,108.73189418606215
2017-09-29,108.6812821693931
2017-10-02,108.25329334239385
2017-10-03,108.4935507068826
2017-10-04,108.56788213388093
2017-10-05,108.68354576451085
2017-10-06,108.60086585861282
2017-10-09,109.4042387153723
2017-10-10,109.73445383851781
2017-10-11,109.78103059304671
2017-10-13,109.90115810441053
2017-10-16,110.15270474852011
2017-10-17,110.11079984858767
2017-10-18,110.50658393187238
2017-10-19,109.96097763726698
2017-10-20,109.98733712121566
2017-10-23,110.31549234124141
2017-10-24,109.83210700736996
2017-10-25,109.64546198579606
2017-10-26,109.20690980609433
2017-10-27,109.95886540032056
2017-10-30,109.93986716902566
2017-10-31,109.86171824789909
2017-11-01,109.78957592467236
2017-11-02,109.79019995736449
2017-11-03,109.7736355758424
2017-11-06,109.75018938701587
2017-11-07,109.76036126698439
2017-11-08,109.84680517773022
2017-11-09,109.61741729482992
2017-11-10,109.65944954256015
2017-11-13,109.41942603552567
2017-11-14,109.51305843164371
2017-11-15,109.5294061373028
2017-11-16,109.553190777699
2017-11-17,109.42169469502288
2017-11-21,109.10397999638302
2017-11-22,109.16227672777374
2017-11-23,109.08473527879441
2017-11-24,108.96923017175087
2017-11-27,109.02184344971313
2017-11-28,108.82650833878596
2017-11-29,108.95174927766635
2017-11-30,108.9029479281135
2017-12-01,108.91181024179555
2017-12-04,108.7594886440182
2017-12-05,108.66097469225527
2017-12-06,108.6385568128122
2017-12-07,108.50326419710643
2017-12-08,108.51877390427302
2017-12-11,108.45938771234913
2017-12-12,108.40936952050866
2017-12-13,108.47568559578404
2017-12-14,108.49666965506317
2017-12-15,108.53536400801946
2017-12-18,108.61138059618843
2017-12-19,108.68615126370385
2017-12-20,108.67225248989018
2017-12-21,108.83867434823613
2017-12-22,108.87393263160325
2017-12-26,108.95209416387776
2017-12-27,109.0345756801396
2017-12-28,108.84490853460036
2018-01-02,109.41718859825819
2018-01-03,109.50990858812915
2018-01-04,109.46846846682993
2018-01-05,109.17909474553697
2018-01-08,109.28096169587067
2018-01-09,109.36574813054605
2018-01-10,109.44532017049478
2018-01-11,109.90517942232867
2018-01-12,110.06166979785337
2018-01-15,110.03478853633845
2018-01-16,110.07768868896852
2018-01-17,110.0634053840444
2018-01-18,110.0982146727955
2018-01-19,109.87142317249072
2018-01-22,109.75853051343
2018-01-23,109.98502112341563
2018-01-24,110.27452137509293
2018-01-26,110.70353307496545
2018-01-29,110.98501279663327
2018-01-30,111.23236088047004
2018-01-31,111.39697784003356
2018-02-01,111.53261287536516
2018-02-02,111.3767646492509
2018-02-05,111.13561910869691
2018-02-06,110.67426649119506
2018-02-07,110.9955525916838
2018-02-08,110.75016541110108
2018-02-09,110.8496873294373
2018-02-14,110.55960830684508
2018-02-15,110.85951510782861
2018-02-16,111.118326718934
2018-02-19,111.28216274899087
2018-02-20,111.37119337548833
2018-02-21,111.61559926421766
2018-02-22,111.79505063062815
2018-02-23,112.08197142252484
2018-02-26,111.94103344972253
2018-02-27,111.79972386603968
2018-02-28,111.70420186317696
2018-03-01,111.4130736774924
2018-03-02,111.62300132841129
2018-03-05,111.71560593800709
2018-03-06,111.57627420570854
2018-03-07,111.55321101092044
2018-03-08,111.83692265422047
2018-03-09,112.06606360354729
2018-03-12,111.80569609339328
2018-03-13,112.08585654431253
2018-03-14,112.39376461017785
2018-03-15,112.11885005926322
2018-03-16,112.28106846930484
2018-03-19,112.03779544657588
2018-03-20,112.15993536940663
2018-03-21,112.27127760452684
2018-03-22,112.35200596622079
2018-03-23,112.44231289854551
2018-03-26,112.45324081385155
2018-03-27,112.45494007660268
2018-03-28,112.63106990473086
2018-03-29,112.86384115572994
2018-04-02,111.78807364411607
2018-04-03,112.5740615642938
2018-04-04,112.63304502477831
2018-04-05,112.48880480290777
2018-04-06,112.6714040596964
2018-04-09,112.78888847828699
2018-04-10,113.13190725158005
2018-04-11,113.38091752482158
2018-04-12,113.33878995392584
2018-04-13,113.3481447793429
2018-04-16,113.27064634484752
2018-04-17,113.01470386856427
2018-04-18,113.25414788265422
2018-04-19,113.05480050980792
2018-04-20,113.20274974683548
2018-04-23,112.84494495230845
2018-04-24,112.82308589394852
2018-04-25,113.05629901373271
2018-04-26,113.47272638834187
2018-04-27,113.19450593465363
2018-04-30,113.44039283916156
2018-05-02,113.08972618449143
2018-05-03,113.12319648181486
2018-05-04,113.44682874660161
2018-05-07,113.83460056008394
2018-05-08,114.7300606160391
2018-05-09,114.90130078151904
2018-05-10,114.86554357072296
2018-05-11,115.0794691269163
2018-05-14,115.91287746189198
2018-05-15,116.34987908531814
2018-05-16,115.99665155833401
2018-05-17,116.4119405797668
2018-05-18,116.39312536163011
2018-05-21,116.58310194239556
2018-05-22,116.61738433639937
2018-05-23,116.78174159447371
2018-05-24,116.94183035892559
2018-05-25,116.60508228377186
2018-05-28,117.267717627448
2018-05-29,117.2726665417223
2018-05-30,117.56651359447244
2018-06-01,117.8529459102698
2018-06-04,118.08594387422542
2018-06-05,118.00686382114517
2018-06-06,118.45411180156127
2018-06-07,117.55335627736059
2018-06-08,118.32542529084
2018-06-11,118.64048570097823
2018-06-12,118.64529964860169
2018-06-13,118.75554737750447
2018-06-14,118.28012327514091
2018-06-15,118.15303519843386
2018-06-18,118.3420595232378
2018-06-19,118.45557899518167
2018-06-20,118.27916016728474
2018-06-21,117.98360699758894
2018-06-22,117.4792642822998
2018-06-25,117.74778666287877
2018-06-26,117.85389244877153
2018-06-27,117.93570402443297
2018-06-28,118.13631039196888
2018-06-29,118.07853123337016
2018-07-02,118.19399424935062
2018-07-03,118.13731409178281
2018-07-04,118.09232508036098
2018-07-05,118.27924563976605
2018-07-06,118.30482676023331
2018-07-10,118.24036587300293
2018-07-11,118.19875723315488
2018-07-12,117.82838550862343
2018-07-13,117.32665512285195
2018-07-16,117.77908380552682
2018-07-17,117.7765078978029
2018-07-18,117.91273164533106
2018-07-19,117.96445674236276
2018-07-20,117.78949045779399
2018-07-23,117.84911161204188
2018-07-24,118.20863139567948
2018-07-25,118.04453181966115
2018-07-26,118.25894045503564
2018-07-27,118.19359623086795
2018-07-30,118.34406784131583
2018-07-31,118.09967897162346
2018-08-01,117.91087644455177
2018-08-02,117.86233340730678
2018-08-03,118.02347530736677
2018-08-06,117.96529443400392
2018-08-07,118.15145852724164
2018-08-08,117.92835327591746
2018-08-09,117.943255695123
2018-08-10,117.329543398362
2018-08-13,117.49857379534296
2018-08-14,117.64637390934803
2018-08-15,117.68646302289525
2018-08-16,117.23529439049238
2018-08-17,117.85164356412238
2018-08-20,117.82953987121203
2018-08-21,117.99537730244592
2018-08-22,118.29930248791712
2018-08-23,118.1704708803856
2018-08-24,118.38447196703501
2018-08-27,118.19267264719042
2018-08-28,118.67708040044687
2018-08-29,118.14573113632008
2018-08-30,118.53005243709302
2018-08-31,118.2755139668685
2018-09-03,118.40639037765177
2018-09-04,118.71022742558254
2018-09-05,118.80681961629216
2018-09-06,118.75845302658792
2018-09-10,119.08272627034535
2018-09-11,118.65184443644814
2018-09-12,117.71282255471634
