,sharpe,cagr,volatility,sortino,calmar,skew,kurtosis,max_drawdown,win_rate,daily_value_at_risk,breakeven
0.0,1.5677890976428097,0.0677977086035273,0.04242014301262538,2.4151908141001335,,0.07509868515930058,4.496193467498867,-0.033508370571541324,0.5393103448275862,-0.004131495140311622,5.7315589386059864e-05
0.025,1.5049878677703437,0.06471525736061867,0.04226456154653732,2.3064180546507136,,0.05352948927639928,4.487384697190427,-0.033565745521445645,0.5365965233302836,-0.0041268751406473726,5.7315589386059864e-05
0.05,1.4412831792459397,0.06164107278345221,0.04212181746578386,2.197704696821858,,0.03303092837715201,4.478277661586976,-0.03403024779746211,0.5356816102470265,-0.00412358530000322,5.7315589386059864e-05
0.07500000000000001,1.3767199521829632,0.05857513432162653,0.04199204168543023,2.089049787012323,,0.013519035000367972,4.468587123194385,-0.034565584580324216,0.5343092406221409,-0.004121639183279691,5.7315589386059864e-05
0.1,1.3113464123201928,0.055517421471982686,0.0418753547757072,1.9804501355662205,,-0.0051001993724823684,4.458079460945817,-0.036531340252222266,0.5333943275388838,-0.004121049283486516,5.7315589386059864e-05
0.125,1.2452139521027172,0.05246791377850091,0.041771866425407575,1.8719336230824262,,-0.02293018210502123,4.446579154815519,-0.03918706464910904,0.5311070448307411,-0.004121826966141929,5.7315589386059864e-05
0.15000000000000002,1.1783769623703075,0.04942659083219758,0.041681674943830745,1.7634902048248735,,-0.04008292741836513,4.433974463717874,-0.041836114377232114,0.5279048490393413,-0.004123982417666141,5.7315589386059864e-05
0.17500000000000002,1.110892635480977,0.046393432271028434,0.041604866806355306,1.6551027823774929,,-0.05667812215428002,4.420222128310212,-0.04447850463102865,0.5256175663311985,-0.0041275245982953564,5.7315589386059864e-05
0.2,1.042820741179411,0.04336841777978817,0.04154151624840251,1.5467763902804814,,-0.07284206032279013,4.405350948260682,-0.04711425057383778,0.5233302836230558,-0.004132461200009883,5.7315589386059864e-05
0.225,0.9742233769971079,0.040351527090014105,0.04149168491214042,1.4385711332513607,,-0.08870646083773227,4.389464107407313,-0.04974336733794027,0.5219579139981702,-0.004138798609927008,5.7315589386059864e-05
0.25,0.9051646954275001,0.03734273997987669,0.041455421549789,1.330563962668862,,-0.10440718595114971,4.372740149397053,-0.052365870024635774,0.5192131747483989,-0.004146541879558672,5.7315589386059864e-05
0.275,0.8357106105457998,0.03434203627410071,0.04143276178682054,1.222843442440869,,-0.12008288062764841,4.355432539959716,-0.05511618032236831,0.5178408051235133,-0.004155694700275188,5.7315589386059864e-05
0.30000000000000004,0.7659284871230756,0.03134939584384089,0.04142372794771669,1.1155266421527221,,-0.13587355534506998,4.337867788801849,-0.058417301703658775,0.5160109789569991,-0.004166259385250922,5.7315589386059864e-05
0.325,0.6958868156115474,0.02836479860660468,0.041428328946263256,1.0087256255241925,,-0.15191913647738556,4.320442142852938,-0.0617076189150203,0.5146386093321135,-0.004178236858097053,5.7315589386059864e-05
0.35000000000000003,0.6256548766380428,0.02538822452613876,0.041446560241634935,0.9025558628378935,,-0.16835800944150214,4.303616901799832,-0.0649871649894238,0.5128087831655993,-0.0041916266483112575,5.7315589386059864e-05
0.375,0.5553023988312742,0.022419653612342882,0.04147840386077388,0.7971418278284027,,-0.1853255801249384,4.287912444966056,-0.06825597286578322,0.5114364135407137,-0.004206426893596464,5.7315589386059864e-05
0.4,0.4848992139177831,0.019459065921165974,0.04152382848680733,0.6926046849298239,,-0.20295287974096612,4.273901094143813,-0.07151407538917554,0.5086916742909423,-0.004222634349022361,5.7315589386059864e-05
0.42500000000000004,0.41451491305099775,0.01650644155450509,0.04158278961248799,0.5890598295303225,,-0.22136523719214024,4.262198968555877,-0.07476150531109749,0.5082342177493138,-0.004240244402924279,5.7315589386059864e-05
0.45,0.3442185082843758,0.013561760660116162,0.041655229756915456,0.48663219823122206,,-0.24068104130202003,4.253457014515353,-0.07799829528971891,0.5077767612076852,-0.004259251099358989,5.7315589386059864e-05
0.47500000000000003,0.274078102966883,0.010625003431506741,0.041741078743088564,0.3854377352144387,,-0.2610106129641405,4.248351412580228,-0.0812244778901201,0.5064043915827996,-0.00427964716686361,5.7315589386059864e-05
0.5,0.20416057463345563,0.0076961501078480765,0.041840254033195586,0.2855817293029235,,-0.2824552044451502,4.247573578397808,-0.08444008558454286,0.5054894784995425,-0.004301424053197008,5.7315589386059864e-05
