,sharpe,cagr,volatility,sortino,calmar,skew,kurtosis,max_drawdown,win_rate,daily_value_at_risk,breakeven
0.0,2.5075859207059232,0.09648687490034358,0.037013797326338464,3.843460714339389,,-2.3792200750647563,61.49873956795719,-0.07783808118633384,0.6067796610169491,-0.0034669084776229315,1.920103966230616e-05
0.025,2.2129385948118863,0.08334130333278345,0.036481104658380205,3.3353660548912427,,-2.554500642277847,64.84696852160175,-0.08456791036597944,0.5028216704288939,-0.0034596686581308,1.920103966230616e-05
0.05,1.9059628174269803,0.07034981434275389,0.03601623876644399,2.8244812376388237,,-2.71543923814786,67.96112899258185,-0.09542481191775831,0.4983069977426637,-0.0034594567805114663,1.920103966230616e-05
0.07500000000000001,1.5878111645875599,0.05751064192329314,0.03562185517168806,2.3133335500943297,,-2.8597589176874663,70.74161104831185,-0.10615447312255633,0.4937923250564334,-0.003466547999348958,1.920103966230616e-05
0.1,1.2599305460588082,0.04482203986174449,0.03530031628851676,1.8046631254179932,,-2.9855922107150334,73.09115709912987,-0.11675836747503954,0.4881489841986456,-0.0034811870986664476,1.920103966230616e-05
0.125,0.9240445917981129,0.03228228152277546,0.03505362673777588,1.3011158551655515,,-3.0916162729588046,74.9215662248737,-0.12723795161050822,0.48363431151241537,-0.0035035817893357647,1.920103966230616e-05
0.15000000000000002,0.5821191877337747,0.019889659633721468,0.03488337452252451,0.8055644491158706,,-3.177159151043196,76.16051893090201,-0.15502910528230285,0.4762979683972912,-0.0035338966139438826,1.920103966230616e-05
0.17500000000000002,0.23631181234636842,0.007642486072228172,0.03479068182561948,0.3212571997988807,,-3.24226216681037,76.75768516077034,-0.20476470166194138,0.46952595936794583,-0.0035722478486335217,1.920103966230616e-05
0.2,-0.11109284380143143,-0.004460908343818626,0.03477616883599557,-0.14831584928452649,,-3.287687904669637,76.68927084042932,-0.2598580411350494,0.45936794582392776,-0.003618699754925564,1.920103966230616e-05
0.225,-0.45775679143217046,-0.016422174064118167,0.0348399332538573,-0.6000478989262696,,-3.314870199667323,75.96031927730168,-0.31495687716924825,0.45316027088036115,-0.0036732624561282142,1.920103966230616e-05
0.25,-0.8013667492754019,-0.028242943011546284,0.034981547029286644,-1.031365297985017,,-3.3258106097077373,74.60439600639258,-0.3707430877161816,0.44808126410835214,-0.0037358915994044535,1.920103966230616e-05
0.275,-1.1397102485341175,-0.0399248287855406,0.03520007058510743,-1.440359360711236,,-3.322933414890225,72.68068624746677,-0.4226417410098463,0.44243792325056436,-0.003806489829488904,1.920103966230616e-05
0.30000000000000004,-1.4707440989437328,-0.051469426863301915,0.03549408343705041,-1.8258135240909152,,-3.3089165804523546,70.26893138266884,-0.4713317736719925,0.4351015801354402,-0.0038849099614280598,1.920103966230616e-05
0.325,-1.7926505007501716,-0.0628783147988361,0.03586172893324344,-2.187094143683834,,-3.286518265394769,67.46293338141686,-0.5161132035823031,0.4272009029345372,-0.003970959616309036,1.920103966230616e-05
0.35000000000000003,-2.1038776593694406,-0.07415305241985626,0.0363007699413106,-2.523911813687287,,-3.2584171386217275,64.36350183662609,-0.55955688448928,0.4187358916478555,-0.004064406991336214,1.920103966230616e-05
0.375,-2.4031635804191995,-0.08529518202256992,0.036808651806170316,-2.836396281813912,,-3.227080622145102,61.07169168184737,-0.6021612772859106,0.41139954853273136,-0.004164987383268906,1.920103966230616e-05
0.4,-2.689543475657768,-0.0963062285643751,0.03738256880484818,-3.124943227671631,,-3.1946694373265934,57.6830108708223,-0.6412242407358684,0.40632054176072235,-0.004272410074205841,1.920103966230616e-05
0.42500000000000004,-2.9623426394504775,-0.10718769985448107,0.038019530590420424,-3.390505382025461,,-3.1629808581756245,54.28302603521976,-0.676503675610602,0.3984198645598194,-0.004386365216243398,1.920103966230616e-05
0.45,-3.221157611069371,-0.11794108674248416,0.03871642565356485,-3.6342349717533344,,-3.1334280112698436,50.944527068991,-0.7083243311752389,0.3922121896162528,-0.004506530407110149,1.920103966230616e-05
0.47500000000000003,-3.4658288856542305,-0.12856786330491055,0.03947007952443867,-3.8574521518574287,,-3.1070490751042907,47.72618284848986,-0.7371375536522995,0.3860045146726862,-0.004632576720814908,1.920103966230616e-05
0.5,-3.6964084349530135,-0.13906948702975663,0.04027730618038399,-4.061571661478652,,-3.0845384913545852,44.67246099440881,-0.7642107151475651,0.38148984198645597,-0.004764174034309545,1.920103966230616e-05
