,sharpe,cagr,volatility,sortino,calmar,skew,kurtosis,max_drawdown,win_rate,daily_value_at_risk,breakeven
0.0,2.2890089723131983,0.08309367503580845,0.03514676039704775,3.6902966668158843,,0.07924798184048977,8.498992215843192,-0.04575722774274937,0.5836734693877551,-0.0033225171060582573,9.478985196413035e-06
0.025,1.7119780125888415,0.06038067685142012,0.03459911937797483,2.6950217280257855,,0.05293053937674059,8.779035804969709,-0.048529310592252184,0.4573170731707317,-0.0033499723885026408,9.478985196413035e-06
0.05,1.1130331049659408,0.03813819939423069,0.034154072501408006,1.7070019578236104,,0.030880885192829728,8.972490714986701,-0.07808253723609093,0.45121951219512196,-0.0033880580696230345,9.478985196413035e-06
0.07500000000000001,0.49670152143526686,0.01635661439619862,0.03381567072390746,0.7406263298270667,,0.012439985293233034,9.06344533988435,-0.17679212974278524,0.43949343339587243,-0.0034371938934925567,9.478985196413035e-06
0.1,-0.1316582322332799,-0.0049735118072248286,0.03358713765655309,-0.19053052345643778,,-0.003410621621883563,9.041147923172037,-0.2721404423260826,0.4268292682926829,-0.003497713877922745,9.478985196413035e-06
0.125,-0.7660527908246242,-0.025861422161750913,0.03347072387608265,-1.0744327800789535,,-0.017978439846549104,8.901707507758115,-0.35856216342373737,0.41322701688555347,-0.00356985121876073,9.478985196413035e-06
0.15000000000000002,-1.4001201327694843,-0.046316172702333014,0.033467599390961805,-1.9015659828123155,,-0.032741798159850816,8.649013054560637,-0.43892346903244583,0.399155722326454,-0.003653727147649379,9.478985196413035e-06
0.17500000000000002,-2.0274403454233685,-0.06634663628615178,0.03357779582663321,-2.6651776978495123,,-0.049200108683668455,8.294615525488616,-0.5140269093802146,0.3878986866791745,-0.003749344941491792,9.478985196413035e-06
0.2,-2.641856658756396,-0.08596150625197807,0.03380020484453363,-3.361650131652501,,-0.06871743396140753,7.856542537514174,-0.5899664157017062,0.37664165103189495,-0.0038565897586361297,9.478985196413035e-06
0.225,-3.2377699833621603,-0.10516930000732794,0.03413263297587844,-3.9902152956380723,,-0.0923864324702965,7.3572631687017624,-0.6671812600686198,0.36397748592870544,-0.003975234320535142,9.478985196413035e-06
0.25,-3.810375111317934,-0.12397836254485373,0.034571906681232153,-4.552330682156491,,-0.12093475223670305,6.8212065308802705,-0.7298703875150687,0.35553470919324576,-0.004104949797602774,9.478985196413035e-06
0.275,-4.355817623714234,-0.14239686988930167,0.03511401629921941,-5.051694300567603,,-0.15468549545709734,6.272301639013514,-0.7807635888893579,0.3452157598499062,-0.004245320724609375,9.478985196413035e-06
0.30000000000000004,-4.871264288138547,-0.16043283247643414,0.035754284514224015,-5.493277152063208,,-0.19357115902827088,5.731939216548295,-0.8220908772737736,0.33677298311444653,-0.004395862456637424,9.478985196413035e-06
0.325,-5.354892773124621,-0.1780940984652135,0.03648754435369045,-5.882449511876843,,-0.23719029811674508,5.217599336629612,-0.8557761018574119,0.3302063789868668,-0.0045560396124568504,9.478985196413035e-06
0.35000000000000003,-5.805816105685241,-0.19538835698455947,0.03730831323146611,-6.224701994944532,,-0.28489049950724643,4.742207020886645,-0.8830898638128053,0.32598499061913694,-0.004725284108206771,9.478985196413035e-06
0.375,-6.223962203432637,-0.21232314131596053,0.038210952497524445,-6.525466533010363,,-0.33586051765999225,4.314128428853449,-0.9052360811674746,0.31941838649155724,-0.0049030116893058725,9.478985196413035e-06
0.4,-6.609929264200046,-0.22890583201317993,0.039189805520507034,-6.789720447586916,,-0.38921743251764773,3.9376333921184488,-0.923191417497172,0.3147279549718574,-0.00508863623801843,9.478985196413035e-06
0.42500000000000004,-6.964835009017137,-0.24514365996029486,0.040239310805212224,-7.02200007637447,,-0.4440795466457863,3.613627115785137,-0.937748135317959,0.3058161350844278,-0.005281581494240465,9.478985196413035e-06
0.45,-7.290173285316191,-0.2610437093692657,0.04135408955348907,-7.226262751852181,,-0.4996207186431004,3.3404774283687004,-0.9495488768501001,0.2978424015009381,-0.005481290128212741,9.478985196413035e-06
0.47500000000000003,-7.587686694216764,-0.2766129207182172,0.04252900919247633,-7.406063662127956,,-0.5551058217727549,3.1148108560428156,-0.9591148913058533,0.2945590994371482,-0.005687230323065248,9.478985196413035e-06
0.5,-7.859259616411283,-0.291858093631593,0.043759225705737634,-7.5645060726477755,,-0.6099095980035204,2.932201600524916,-0.9668689422627553,0.29174484052532834,-0.005898900161001764,9.478985196413035e-06
