Date,7y8y,10y12y,25y30y,20y25y,3y4y5y,5y7y10y,10y12y15y,20y25y30y
2023-07-21,-0.3826779207140234,-0.3442027762904889,-0.12483073233812902,-0.23512907280026063,-0.49457398653031426,-0.03243150521535654,0.04128653579391428,0.08627689292188484
2023-07-24,0.01115508882701377,0.027670238519089008,0.012450047492979621,-0.018567985296240153,0.12630144953728006,-0.14022058319301234,0.06033331775106332,0.007825849199434631
2023-07-25,0.4156212833002231,0.5516109665259932,0.3439672590792,0.3986517354771202,0.4062715888023458,0.07446822907776074,-0.015125704184174249,-0.07828196289483219
2023-07-26,0.11467100539058439,-0.511778645446543,-0.58568580035117,-0.5761436716988211,-0.48306822776795144,-0.615866985097564,-0.1480690838769042,-0.03331467055249859
2023-07-27,0.2351836047917626,0.5336849648505653,0.3908409717604293,0.3479764727353807,0.24636064171791894,0.08293689107522795,0.017252890126837395,0.01948850648477607
2023-07-28,0.23527763935178747,0.06859687814489179,-0.054107210919259074,-0.20059245832262995,-0.027707967162132974,-0.11640304632485599,-0.12293043527751857,0.12392202240880212
2023-07-31,0.6151145629361316,0.5426774974130291,0.3280198643356407,0.5555331716089995,0.07668476104736754,0.14392359124497478,0.16986520579084347,-0.24994969647376977
2023-08-01,0.3260451217442766,0.6461218230016768,0.4794908759146601,0.28188626651463977,-0.3183117568492939,-0.5249046406150182,0.133826561272141,0.17655534355435004
2023-08-02,0.8759446832835724,0.6168467055894671,0.14921937491743975,0.15530453290789126,-0.1755017697811212,-0.35580161783846354,0.06645467067137201,-0.025719275348818987
2023-08-03,0.31933418288827253,0.8683495985828664,0.6812626046314438,0.7447997495680507,0.5863968670368305,1.1501214509644289,0.040678325900807,-0.0816317253047576
2023-08-04,0.35386921939999105,0.2618959258720376,0.24742737753688004,0.26663414487985904,-0.20560738444328663,-0.08914515551180191,0.2019426214043002,-0.03671769949141779
2023-08-07,-0.14045797535777194,-0.07983948778733907,0.05692113622231254,0.11776155625283025,0.26479690670968026,0.2791350229643452,0.008959485485683927,-0.07847507519181582
2023-08-08,-0.6013571997508449,-0.6401016159486264,-0.2864843497276137,-0.3841828101351634,-0.055952769517899625,0.14935085453093855,-0.01731825275346599,0.08243279007728888
2023-08-09,0.19823904577642804,-0.23125266552531093,-0.28273657409100217,-0.37605963212994276,-0.5433018445968685,-0.6801086892560502,-0.14350219052284596,0.07844745076726889
2023-08-10,-0.43708295358717697,-0.5691746330782983,-0.38982732003925413,-0.46884467511621075,-0.5576614439487511,-0.5110088925250169,0.002011072193272345,0.06154738308396007
2023-08-11,-0.22641395484656313,-0.3128347343355533,-0.15800201442091932,-0.22439867795256951,-0.21307458281517277,-0.01488491496071287,0.0292046839836978,0.05007664428558051
2023-08-14,0.07793388530239476,0.012631097551392134,-0.055184018410740165,0.0023685852996990775,-0.22779642939567957,-0.5893215553276585,-0.06849329816177319,-0.0745291338535004
2023-08-15,0.162648080237211,-0.036796899838374086,-0.04002561256289994,-0.08296622552722077,-0.1302349925041213,-0.004518862869590912,-0.08487166617996789,0.025217021000570827
2023-08-16,0.4368634314090052,0.344643659535808,0.08044697167536974,0.029672466628250405,-0.32210869789123997,-0.49259081363680934,0.05880837896838642,0.034322365303522784
2023-08-17,0.08906557081639788,0.28472191521898993,0.32128620993344015,0.2160015032216709,0.05335939824581182,0.3729887733236179,0.04235747507773241,0.08873843762557676
2023-08-18,-0.0424837091490633,-0.13570814606175285,-0.28901872422543917,-0.21162923544643064,-0.33790233135223957,-0.3340011919476291,-0.14285297216847181,-0.09269296389538523
2023-08-21,-0.5025637865066557,-0.6555027665198089,-0.3250613348483906,-0.5052926277368908,-0.04999516606330978,-0.1360705526731989,-0.04457035269588128,0.16582044761161763
2023-08-22,-0.26639355439693,-0.02614448536187486,0.09741373198479053,0.1265174682140202,0.2793062031269127,0.21805050639436896,0.14771336400881047,-0.04328337160404638
2023-08-23,0.1029377991333611,0.029848582584412142,-0.06253759782759971,-0.08888319303095038,0.07378318905830472,-0.06897161003202612,-0.07738843951374097,0.01044893970538363
2023-08-24,-0.42752054706216125,-0.34136010915042303,-0.06843612650036945,-0.1209867808297087,0.22673064470291493,0.24113908635453818,0.27011933689936335,0.03790009196381905
2023-08-25,0.22806776133924922,0.572534027081004,0.27654609468578073,0.49414492656286946,0.13243737220764373,-0.05857196572237022,-0.04970587547868366,-0.23248771659563527
2023-08-28,0.5964739777967369,0.5738407618459531,0.7715847218036203,0.60792081072176,0.44222361445427616,0.20967190366239574,0.13922968748956577,0.14757435896899118
2023-08-29,0.0020071267616001975,-0.005845454430208008,-0.0043390731438996966,0.06999603306501001,0.1511939823627486,-0.08455599747598708,0.04499992229975647,-0.0877006418304492
2023-08-30,0.07653229724988364,-0.02323031649738705,-0.0036525757089300726,-0.018128172934058995,0.09743866324424921,-0.0163075616583237,-0.024149378528817933,-0.0007968107238410793
2023-08-31,0.5965632950887119,0.2814181287735802,0.24582927768676122,0.28324987417458125,0.27212249040604064,0.08888472335413589,0.1615381523966749,-0.05160940543282633
2023-09-01,-0.0933826308175929,0.026394261684269837,-0.013475677587090118,-0.10181539265064998,-0.20199122428894256,-0.34143657153474294,-0.19897569241001722,0.0728607272030764
2023-09-05,-0.38402493211627275,-0.5404779737703704,-0.47818909206984017,-0.37730218943950966,-0.24249458312988637,-0.041196242233857205,-0.14632970402016876,-0.11648837069514789
2023-09-06,0.18669375669211297,0.2679165759254346,0.3861621630191614,0.13869850511846948,-0.14154008030891596,0.10963518533856309,0.21697040428406955,0.23286143771837708
2023-09-07,-0.17677247174084298,-0.322732328843337,-0.20782448899000094,-0.2560004333406507,-0.07782641053199768,-0.0856400359608287,-0.07631980413570821,0.032268256531095996
2023-09-08,0.2268976854756488,0.12115954720974387,0.1866627075299494,0.26317032314834954,-0.1266924798488649,-0.05038668735418739,0.015155755987506958,-0.0920959679642665
2023-09-11,-0.4426656434834033,-0.3675921042133259,-0.1586633813902587,-0.14575266057996927,-0.00524964258074867,0.17589659368620403,-0.07068120175972403,-0.026963291340506845
2023-09-12,0.32752190981805507,0.4609823619425464,0.4621354194134195,0.4442384413629501,0.17656168937683425,0.019705774504693352,0.23995632100849762,0.003141406865324714
2023-09-13,0.017820333465468075,-0.1485766330584939,0.14758093447982112,0.1840119870006891,0.3313630044460343,0.019370535779745346,-0.006744969519786315,-0.05176012578885861
2023-09-14,-0.1479619401544343,-0.08034978930931813,-0.15340460234133957,-0.24772106838225127,-0.40995150208473774,-0.4708247098326961,-0.21319123171269372,0.07933740492444252
2023-09-15,-0.14511093523353402,-0.04433688933402502,0.18328540930150972,0.18946547500041966,0.16067449450493143,0.3353158912807901,0.09187244223430535,-0.0204203646862873
2023-09-18,-0.10488244626671106,-0.207157006591566,-0.2648392208218411,-0.2806994706094006,-0.2478442430496255,-0.3410328742675688,-0.06622762978076768,0.001120581990107894
2023-09-19,-0.2866084914878031,-0.7195866337046302,-0.5275504796728185,-0.7014073720648302,0.30056437253952417,-0.16560112364591095,-0.08466331399977,0.1574776306515513
2023-09-20,0.9238245119601562,1.018046271130481,0.3865958122759796,0.6088498815670107,-0.41470799446106454,-0.7043345219828607,0.06823775307275187,-0.23722166346851023
