Date,7y8y,10y12y,25y30y,20y25y,3y4y5y,5y7y10y,10y12y15y,20y25y30y
2023-09-26,0.8608821521661593,1.914389395580973,2.3132623552390013,2.4514040650384397,1.3676889716223914,1.4061536718165575,7.538904666857598,-3.958841596527927
2023-09-27,-1.940149603867166,-1.8363295160526492,-1.6057707057525392,-1.18768304381183,0.1152009093447668,0.7140957414364343,0.10767822388975982,-1.313696164288224
2023-09-28,-0.38705355728074836,-0.222745656932158,0.2509762182352136,0.22360041431225777,-0.7817649943172028,0.6086094046616642,-1.1873805855838533,-0.13770368972653316
2023-09-29,-0.42262294036389847,0.8066611165906279,1.9382711876672227,1.908555166672214,2.0661174629482137,2.7383535756635315,7.868974496813677,-2.5526506664088355
2023-10-02,-1.9808239583959073,-1.2454126223343522,-0.5627140413078895,-1.3697988427216627,2.9501711786043576,1.6265007152752804,-1.681589769046112,7.048581589366138
2023-10-03,-0.6048132023859754,-0.2744983568300394,-0.48351889632330264,-0.28307554633543264,1.1010376448349364,1.361219047876617,0.6454927578636857,-0.8407444523501705
2023-10-04,-1.5502046243403107,-2.6122825877891116,-3.5367595943733297,-3.684959518049142,-0.16032756125561884,-1.5613213447782557,-7.24074202836486,7.477235107171696
2023-10-05,-0.9828578216201637,-0.5656684434034075,0.5556644225526052,0.720204270645758,0.2920524437163678,0.18191814086681998,6.41341949331884,-2.414200375955216
2023-10-06,0.6720669887591435,0.3877225191766302,0.29015085433430027,0.311813156298688,-0.1541690849287408,-0.4066423004278027,-0.6884592291779584,-0.9048129099847595
2023-10-09,1.1976519063334248,0.2206586397394999,-0.17292684888931184,-0.08270641782598114,-2.521005920881235,-2.461479321048334,-1.4866423931660089,-0.5944232487864448
2023-10-10,4.837344101747963,3.472899234840156,3.340154851585676,3.110837855759036,-0.6376857615892646,-1.8728446409242077,-4.248349112857512,-6.0740590210018945
2023-10-11,-1.5360444205127484,-1.3501121197616073,-0.8589651590346573,-0.9992671269588375,-0.10296256999781561,0.06942852474115742,2.0231970140478115,3.2380222733896247
2023-10-12,2.390805460393967,1.4948086479359892,1.36944018707634,1.1939702761725446,0.9946154798620191,-0.5268689651745707,-6.418015296836327,-1.9931445513209842
2023-10-13,-0.8208416217314238,-0.6077280929480323,-0.1590548840170556,-0.3836241016014954,0.2866784238462322,0.30353747267828507,4.310045700488094,2.3540371000645823
2023-10-16,1.5307662056783673,2.179904620016558,4.363486489162287,3.3950838252067705,5.48136055101991,3.3012605383344638,2.0783081563722767,-1.9807258789927442
2023-10-17,-0.419564285454224,-0.030669796883147728,0.41430274005528667,0.31191364491666485,2.39249713610748,1.1674112938922572,0.2133968960004991,-0.24519200235817248
2023-10-18,-2.0925670854062495,-1.7897167232679878,-3.081794179847509,-2.332051855924898,4.575487131406877,2.874442154634891,-0.3645729873060337,1.5655332679919918
2023-10-19,-1.022749856978662,-1.7142326646624548,-3.4010466486078443,-2.339840322773707,-0.9461709319509208,-1.9193712402666696,-2.9219507028834824,-1.959507318222264
2023-10-20,0.18683676815586123,0.5062142188371548,1.2921462548717046,0.4241188664228275,-3.51222525715809,-0.8407843559653462,3.403050276468922,5.963669037018403
2023-10-23,2.4762976365402953,1.5917901276860167,1.2876138452442907,1.8317833587234944,-0.8013288123018398,-2.487562932003995,-1.031440842925435,-9.219486264790833
2023-10-24,-1.313093077018112,-0.706927587293832,-0.5578232625915912,-0.534846811121633,2.0954863997393147,1.8553210953038017,2.656985775549998,1.1236260211896005
2023-10-25,-0.04667903359971713,-0.11069548591761483,-0.7805243458981738,-1.0990117886582695,-2.8825559844613813,-2.200261304124812,-5.061128132526076,5.222289882797252
2023-10-26,-0.9428481909193375,-1.477397940835148,-3.0823013183903383,-2.4773080006643604,-2.3711765776156093,-1.2918708357510482,-1.5561416022063088,1.9874721568863143
2023-10-27,0.3305610815391176,1.2556751113989701,2.1182095196496027,2.1594641222498194,-0.18478485586742863,0.514651003296449,1.5092072058575245,-6.728063973648431
2023-10-30,0.08325490157418382,-0.33276598657677886,-1.2547456886462975,-0.9646759966726052,-1.0713142963043223,-1.315936558162837,-2.343456955521398,0.4447963988856702
2023-10-31,0.2389384116392927,-0.9661069431866219,-2.7973828670671463,-2.8046902081350527,-3.940726020972406,-4.031534341847336,-6.469940078795744,8.496084839766041
2023-11-01,3.1672873042790344,2.2996758559865857,3.2044914414759607,2.5265314255332405,-0.05263039719217457,-0.889853760044821,3.3766410731189094,-2.467742052590177
2023-11-02,-1.843323007981515,-1.284912193410846,-2.583787265346197,-2.0518503015345457,-1.4915142776533328,-1.0721902699222994,-8.228349013384573,2.063138708844217
2023-11-03,0.8351904101903944,0.8913586638138614,1.488282546125812,1.3614796091482417,-0.006323806284950649,0.5956282661345242,4.915486745962783,-4.052019215320625
2023-11-06,1.2474528429537206,0.3663077452741397,-0.2546616393665932,-0.03116224769684292,-0.23462225771644774,-0.8321006353451643,-4.038077685956507,-2.548504674217725
2023-11-07,1.8473082612482048,1.0107895288127522,0.9460588675547777,0.9043107440674553,-0.49083543098473853,-1.9188006983659958,-0.5525056434207953,-3.2199427135091714
2023-11-08,0.20224995354461836,-0.8939195040892829,0.17160266739991104,0.14059972075970975,4.605186249614354,5.941237123093322,11.665102939691376,-0.29390087046388824
2023-11-09,-0.15327533252334727,1.4199427421682593,1.0669519784368378,1.0939854926167452,-2.664394712390982,-2.8821396633593754,-8.022633693092502,-4.733887532875774
2023-11-10,-0.6368128111349477,-0.23115637549820045,-0.03549055921825783,-0.02300834356354065,0.1994068499504703,-0.0310833724321359,0.2976783744221279,-0.029491101899424964
2023-11-13,-1.333181216967389,-1.3016313819224576,-2.429480920649462,-2.226200082046231,-1.5368503244825429,-1.4347805966282772,-2.6296415036585,7.413230064624967
2023-11-14,-0.16310220948122042,0.11547063153280365,0.4281581559097196,0.39341769086237066,-0.5740303080258821,0.1343708711343336,1.007593485122377,-1.3536372255262044
2023-11-15,-0.1594203039160128,-0.33131782908100443,-0.648917558003655,-0.5702031071783766,-1.0223634657463716,-0.5133149111694161,-0.8345623165813263,1.5201822802904423
2023-11-16,0.8171767577643891,0.6658986743358691,1.2630622560769074,1.045846469276651,0.2436689753567289,-0.20647722813802166,0.8728211616754156,-2.1976057321426277
2023-11-17,0.4736659976438667,0.11735997000539108,-0.052357264000063006,-0.02447505408865254,-0.9996987652777889,-0.1265416038662222,-0.5980090734766419,-0.3229362885479309
2023-11-20,-0.35205228327866384,-0.14547633637203256,0.07190982011643608,-0.04668357765130945,-0.3187776576767538,-0.22320596228255285,-0.4052922140866934,1.7262414243174968
2023-11-21,0.60834479693209,0.5582139218216959,0.8916922726420253,1.0145376998555127,0.8927330776173811,0.29453922309084707,0.40074647057791885,-6.306942773531053
2023-11-22,0.8223455170686885,0.1570663070790522,0.08748522822119391,-0.019988541686262552,-1.2185762172920418,0.014509688315033324,-1.3817554558576008,1.4837079150177839
2023-11-23,-1.0956057273179314,-0.4266451929232729,-0.9571088052929662,0.6021258279463242,2.643954058775182,1.2366934413325272,3.8368984716945245,-15.063117763828265
2023-11-24,0.3613530095892207,-0.035854174321200305,0.4232212316057227,-1.0051033406498149,-1.1994017747619787,-1.1097877330202033,-2.214206038752761,10.599051740687614
2023-11-27,-1.6274658876579446,-0.7976991058979132,-1.3691884175119335,-1.116458021642191,-1.6508705407175568,-0.2771915503939256,-2.196994220290067,1.031966482241626
2023-11-28,0.20635299775278296,0.05469926499516795,0.2681416225541363,0.15490908908201928,1.389255236926226,0.29042942838559616,1.3698505297892372,0.24703780499266423
2023-11-29,-0.9141810522853752,0.24927746821365426,0.9369092044424935,0.80664051820467,1.3908674623124164,0.799158418613707,0.015447947821603487,-1.0186522048970175
2023-11-30,-0.8097053397930565,-0.8784242937520879,-1.8032512986297697,-1.2102612644508886,1.4509948248122002,-0.3566851028234592,-0.08828775957009893,-0.2098910248418912
2023-12-01,1.1402517423877225,0.8215282013555277,1.455745071196229,1.0158863445573507,-0.15806561754742146,0.792089407388338,0.6236932196331989,-0.12382177999146919
2023-12-04,1.0055570213029872,0.5807852812448653,0.6232490376828145,0.511131137166842,-0.12935191496717394,0.05399164526041436,0.08501662445717031,-0.5758273275597432
2023-12-05,1.3432989794050993,0.616304560546494,0.45212569404368097,0.5843701519290344,-0.5128081047923226,-0.24636240420151867,0.2814352368893321,-1.908264446444941
2023-12-06,-0.4966375804068855,0.04888248610119718,0.5464873541421608,0.22659830741507234,0.39067393620312996,0.5852157326365703,0.468877537007317,1.080236061481003
2023-12-07,1.3292290058532632,0.941981696070294,1.4985559504375432,1.3551269720232675,1.103348454626041,1.2770428048697968,1.3114378088576346,-2.208028831729777
2023-12-08,-0.05068117105356628,-0.11257637164131803,-0.4528504238903873,-0.23185940124513763,0.9529768684510126,0.17434880799830244,-0.41484339831796313,-0.5358536070441651
2023-12-11,0.2212774686980649,-0.13275198541619182,-0.1883270714510518,-0.2738591709452002,-1.4724469057992366,-0.14045927617854995,0.029298774339414777,1.0111502460167818
2023-12-12,-2.501276602506274,-1.3335967077493318,-2.788602558025071,-2.0324532930206076,1.0207703096785314,-0.510429916586887,-0.4159302624452216,0.08504951682559612
2023-12-13,1.6404908740575799,1.229512485681804,1.3629112601307536,1.3194408939885895,-0.16242522658776481,-0.26973365750107875,1.5111950647641794,-2.2319467738748475
2023-12-14,0.3382892931884883,0.3893132284655254,0.8116933521927503,0.5511906191248939,-0.9202079012956512,-0.3436625675491875,-0.7117247404509366,0.23942754297382549
2023-12-15,0.04397936099626026,-0.26387309651797686,-0.6940012824645443,-0.3854383896104703,0.1314116121020677,0.46782705317358725,0.381565168395194,-0.7155655638909225
2023-12-18,-0.013960994670403374,0.1150859155530048,0.5406653671132301,0.2945468458600294,1.2398844682615122,0.3696175794646907,0.25075391519233886,0.687815397828155
2023-12-19,-0.7105642374459572,-0.8318293538195661,-1.6506245090617462,-1.4998905722203435,0.06812446753767896,0.10632893837516015,-1.261864747859147,1.9830506465988238
2023-12-20,-0.9059698561105815,-0.2300265321279258,0.30206433022153917,0.2309500414446164,0.3542285689055042,0.5585985477805252,1.6272135867734574,-0.028485735779016492
2023-12-21,-0.6772085926872716,-0.4105782299743021,-0.3005369491929038,-0.4534519008383427,-0.6131017172162848,0.9563555145370963,-0.6477294023125623,1.5127610853422946
2023-12-22,0.6516623701382076,0.3834020337951896,0.6468646448224161,0.5374508169846615,-0.4750414732490506,-0.3372908637517766,0.5522549440347209,-0.4008969405365065
2023-12-26,0.25140694094179505,-0.3785915740953727,-0.9959223609254075,-0.8447814543740155,-0.6917193782598321,-1.1878591567654437,-1.6470715100617968,0.6171156465734585
2023-12-27,-0.034540340740828034,0.16861904825485519,0.5047129405670587,0.6273097039950615,-0.19732548407971445,1.8047525430055271,1.3273456435359934,-1.4404358563403927
2023-12-28,-1.159002308780464,-0.044912350787128616,0.6243902312400565,-0.46479390784148,0.9026333506809585,1.8574348984576163,-0.8579263744044083,5.189880342033585
2023-12-29,1.1495888803995982,0.3461707224044634,0.3917712811847999,0.9155692111313606,-0.5744528833685674,0.576600076380101,1.451443487776784,-3.2151137806020667
2024-01-02,-0.08639057623278333,-0.6128347203713153,-1.3133351401178304,-1.2346651158824773,0.9279619557711632,-0.836998562587592,-3.807289454479504,1.4215645897698213
2024-01-03,-0.09223517324687705,0.22320154997778496,0.8006429999518327,0.506553490601194,1.3955194086410607,0.5107618253463081,-0.9508832732578423,0.47281054733634265
2024-01-04,-0.9857493532922551,-0.3134987762559564,0.3309567518554881,0.17676013068614507,2.508269242051629,-0.1722828655007535,1.9070717079005137,0.41682201366514793
2024-01-05,0.3486266804277941,0.013629241830238567,0.9950306197206945,-0.017146625987231667,1.3745766564163515,0.32707161386923356,-0.18268091995465888,3.8116923651460066
2024-01-08,-0.4102195668180072,-0.4699174802027101,-1.0567503733833832,-0.2328774888858769,-1.883366632467742,-1.6793221562981968,0.18481612535787317,-3.282804981066374
2024-01-09,-0.5933167549954702,-0.3020732158110479,-0.10561271866233886,-0.3873352346394598,-0.11072408348396176,-1.4186406689094224,2.078146769758853,2.4798468232003956
2024-01-10,-1.750771547838894,-1.3013755697785556,-1.4785860752051418,-1.4228308361516915,1.2608507156940956,-0.15922729631272928,0.5133389905257848,2.0457046077558836
2024-01-11,-0.45583357930546853,-0.6959357250821662,-0.9280535781858543,-1.1458816549610535,3.1203653702979604,1.1964542652425394,-0.7215276295282582,3.192260630104427
2024-01-12,-0.7628211957507165,-0.031609851794669616,0.5752142388114304,0.12135758009290262,0.9458227533231177,2.053924764622077,0.8789262936334322,2.361425341453814
2024-01-16,2.487770075963092,1.6216468923187284,1.9817312653329011,1.8478958508485097,-1.541644943957628,-0.5193093357697272,1.6326766092553426,-2.4853069596635664
2024-01-17,-0.9153312899809349,-0.7168217277329811,-0.6975101861465826,-0.417472859484456,2.021053254254391,1.2730598686073475,-2.035854777831495,-0.8723775613254489
2024-01-18,1.2970894394577301,0.8822312477165635,1.7376743002558963,1.1664416090864576,0.40102558087611057,0.031116112000632228,3.6738952536339897,1.2237406834392788
2024-01-19,-0.5678891201519173,-0.38293669421210236,-0.3496789158093333,-0.400074693092479,-3.482724696093526,-1.6599908067350118,-2.3785626147934797,0.9639286819621438
2024-01-22,-0.6638780967037899,-0.5377792520768085,-0.5943898273057387,-0.5188956256459265,-1.1950216987741722,0.9420435315524346,-1.4542276341909723,0.4432769253600428
2024-01-23,0.14819359522064643,0.22500121841284806,0.16143579079728526,0.5456455601698801,1.8556085361185468,0.023689522489930524,0.48838922139069413,-3.012177644717436
2024-01-24,-1.1087845827563367,-0.7740680466369825,-0.834357068952676,-0.8465689040855296,-1.065080368269414,-0.4211750271952323,-1.2460275135056704,1.3685390986731478
2024-01-25,1.171242101098224,1.0398474777172009,1.3815230742036233,1.44221176652018,-2.172294219628674,0.3588892259587716,1.8999463740483553,-2.658870417295767
2024-01-26,0.6198244673565506,-0.1278492972986507,-0.6201222031313658,-0.8697272295854738,-3.5965611401977498,-1.6682115542428504,-1.5610810460470765,2.5715984077867935
2024-01-29,1.9896711316482738,1.5767570541576552,1.8004156614157596,1.9241553197360832,-0.23197903554704927,-1.320248468978146,2.1618022349281545,-3.6229558717993373
2024-01-30,-1.1588352320394608,-1.2544269264002395,-2.524273476934045,-2.4209432441136447,-2.3405425999641687,-2.1762720658085386,-5.539131159302081,3.4558417195236446
2024-01-31,1.1218776750959192,1.3183645714150816,1.7965699585396593,1.4083495570009612,-0.08124608103101714,0.06241267374857038,1.3427467606868644,-0.6687118402204639
2024-02-01,2.5033201892156334,2.174070879129746,3.3015839453247198,2.9816998654560813,3.1105515763135037,1.5194639697904553,4.982976813122993,-3.8371560659496673
2024-02-02,0.12880283327076875,0.9423845591192509,2.34189878485525,2.005305924619512,2.0167384771395893,1.4343757289395282,3.347247822116468,-2.0576814692901113
2024-02-05,-1.2127832547667006,-1.0112003739259023,-1.8984330794288697,-0.9988844204272654,-3.4526054615208404,-1.809061253646421,-2.1470850771171426,-1.8530718303813718
2024-02-06,0.7337367905836283,-1.2803477954972158,-0.9263896074134508,-0.23799289633624507,2.2182834699894944,-0.9504795799323876,14.019574979629615,-2.246663539952265
2024-02-07,0.05084943913231408,1.9513326867386225,1.6176219291720515,1.217733927713331,2.583882097895073,3.7886533656366215,-12.31088074997992,-0.23877536204656505
2024-02-08,0.05037887525514407,0.16288882392707008,0.5109549412122004,0.5572729893311139,-0.5007871265270298,-1.1768007827626734,2.267390141724846,-0.9517000957445171
2024-02-09,-0.12678359575379464,-0.27336353354572845,-0.03600362243152177,-0.09043014610331149,-0.2719007927997485,0.6938076799536399,6.168494811080028,0.38373010978018507
2024-02-12,3.0431812693458262,2.782074884506401,5.273273224435708,4.709388472332911,3.6033814380656954,1.5470465484086735,-4.402260761557461,-6.511203815876168
2024-02-13,-1.2551034296096841,-1.6402248972207423,-2.6044955641556764,-1.9926781774757678,-3.7348574402220596,-2.3483357714966284,-1.9225212932998565,1.0429997940774658
2024-02-14,0.07213315373659936,-0.05459716668106796,-0.4796536212978765,-0.017067329281998878,-0.8302127566329471,-2.209267126365421,-2.5476574890596817,-2.3310543131661388
2024-02-15,0.7483755272574769,0.8714782611087869,1.62016355245881,1.2647315319683625,-0.5251663744982616,1.197066143726961,3.2733501341552502,-0.78560365704391
2024-02-16,-0.11870566029686123,-0.09155115878865037,-0.21540026007306684,-0.12560604622914562,-0.532760817248032,-0.12322759600753493,-0.1654048360642794,-0.15941001571076632
2024-02-19,-1.1210963523705395,-1.0173891784670086,-2.005375043667914,-1.4623023842384566,-1.438824350624096,-0.17259814696915632,-3.9478642269176536,0.23082064197282354
2024-02-20,0.6006250596299465,0.40999754118778836,0.6155243424447989,0.48972318938545034,0.36888225473824854,0.8106488674901645,2.049836784314885,-0.3364847020639455
2024-02-21,0.9350075232080493,0.78872549956268,1.7433768987556362,1.140940301359457,-9.89976844590341,-6.595396770561294,2.633603030424171,1.6312151812990845
2024-02-22,1.524753059465819,0.42437213487632086,-0.261054472644755,-0.09423054703700076,4.608646618572893,2.810959864114651,-2.8615887742937995,-1.185129044412861
2024-02-23,-0.2939412185558595,-0.6262438961358582,-1.7639035920002812,-0.13123323864051964,-2.542459388001224,0.6560981274735707,4.076663277529891,-14.024426369462486
2024-02-26,-1.07954320135679,-0.2347895030667712,0.7391573750360968,-0.8669158591511996,-1.0965300559623017,-2.911907091627518,-4.341398762775542,13.851683311962042
2024-02-27,-1.1728470289970316,-0.6638493379365202,-1.364726697585223,-1.1800192278901473,0.18889958618706285,-1.6417485534998775,-0.7268303114566138,1.6947780571990578
2024-02-28,0.16128078160646306,0.48084639893602765,0.630480641502126,0.7006209229250691,0.3902135236052584,3.5752678065639794,0.8558508768239789,-1.9583732223694243
2024-02-29,-1.0495920335328357,-0.7676510167553106,-1.2520058133976482,-1.1123369421275526,-1.9698319199943548,-0.6715179120690332,0.17359781829708854,1.8597735330213512
2024-03-01,0.8732708091867886,0.4860170310735192,0.22020984042169622,0.14177930747323572,-0.45392627269254837,1.6130153247807844,0.5497117864178468,0.2366892419116863
2024-03-04,-0.5245250407753583,-0.21027418958442054,-0.3377122742619475,-0.11793431026877328,-1.62920927757303,-1.9149258904803261,1.7594818598440776,-1.0277487896714137
2024-03-05,1.5528845185230573,0.2880809557623059,-0.28344320422695213,-0.37584206059658054,-2.968417411384876,-1.6175427840608174,-3.618011480579966,1.583737598517401
2024-03-06,-2.3875119416583748,-1.5746303158309811,-2.21218616814797,-1.5256922466095661,-0.5563728430253185,0.21805698380936775,-0.9985657331062593,-0.8363229197903349
2024-03-07,-1.892990786901025,-1.2993005068208823,-1.5050390445099717,-1.7109076432014572,-0.2544149908608328,-0.03848257541619713,-0.3106265156539188,5.350487703357172
2024-03-08,0.832704869981335,0.808572225073376,0.8799552696250282,1.195167839292241,1.1558523620880095,-1.9431441525318078,1.5004671399837628,-4.625409479144569
2024-03-11,0.45635782339047065,0.2634375958386655,0.3478409180862471,-0.08374777515976105,0.9849179850798349,1.038008617497567,-1.9471734607190923,2.6906946222534978
2024-03-12,0.9947914776548392,0.611592760784342,0.3452512455989268,0.413994473439423,1.0640661208038937,-0.028620825049779284,-1.4726286482534778,-1.1622784150483938
2024-03-13,-0.7491961653706034,-0.10171282298813822,0.8181370448482131,0.6699937334386599,5.295972658750809,5.141666092198957,2.4407116831902114,-0.5141630594725629
2024-03-14,1.8598083230055338,1.3024394417013883,1.7847912820876282,1.2399662906917446,3.8044214315923797,0.252519523674841,2.3057253158170203,0.5294077267273813
2024-03-15,-0.59076365895803,-0.7264350776544538,-0.7865135343936016,-0.586951433857676,1.969679988866593,1.3733564311656659,-0.6421430993953154,0.18646296180870967
2024-03-18,-1.8407555609423274,-1.8865307646601868,-2.827334458498071,-2.3417321020688004,-1.9896158438072338,-1.4837160141978887,-1.8370862596553093,2.4055854916878103
2024-03-19,-3.8469147389088607,-2.3283625154136516,-2.752084671138995,-2.4581988584973185,1.7672943523267979,1.6974950201180128,-1.4708724059567109,3.7765230363955324
2024-03-20,1.100741689903317,0.9835311691914718,0.7205384264602963,0.5649888870150562,-3.1908466960073176,-1.454408760409018,1.1722740893240051,-0.4308626623294445
2024-03-21,-0.6429871139484807,-1.0690823403521301,-1.9392666083397558,-1.5082699774937138,-0.21914674866929582,-2.552339615779593,0.5584851374766701,0.8903835580649441
2024-03-22,-0.1856165851311696,0.3532335542247313,1.5288201556485088,0.6209765755550792,2.889958850723013,2.3951404768469433,-0.8862673004151117,3.4274641498160636
2024-03-25,0.9616275104595117,0.6474778909142915,0.24730482422448818,0.541736185627978,0.3169668424040623,-0.2631354485176833,-0.6043284614563164,-2.199784800769694
2024-03-26,0.4920452808505598,0.5805498249526749,0.5087430462046633,0.21459394625996817,-4.0695082120175465,-0.1848965139952572,-1.036894586384266,0.9708983416969788
2024-03-27,2.235045749950493,1.849219458498409,1.3553103307117604,0.8823712331753204,0.6951828272636695,-2.2564554883228047,-12.108308069857149,1.127674492313728
2024-03-28,-0.19154744593867376,-0.10703870631678564,0.047163928536558,0.09938324578030307,0.26870089686352816,0.24348183062514553,0.6530176449705695,-0.3904323237768177
2024-03-29,-0.8841373798377796,-0.10611602645099133,1.0272885496421156,1.9960400182717408,2.3409338351676676,4.2221735501502105,13.944711270248693,-6.829912558934377
2024-04-01,-2.0021464762187815,-0.9908968516653596,-0.052972667231787854,0.37498846673913827,1.9521895539610596,3.186048526271588,3.6388151747315245,-2.2623308938193745
2024-04-02,-1.6734877810929805,-1.878847752048271,-1.9599998923964363,-2.5434560170452163,0.27831710279232413,-0.9259024753533132,-0.5238590474664258,6.12378725815628
2024-04-03,1.0180587651645416,0.09736124085807311,0.13799334988650022,-0.33747936783591004,0.9295222535153466,0.5677566315759566,-3.796165445817097,2.4950567912684254
2024-04-04,0.7847000289668983,1.6101624406541275,2.6209260756229003,3.2615937807131163,-1.6871850723017439,-0.89761570597731,1.9882667538663468,-8.406024347808813
2024-04-05,2.319933875219231,1.5284253669275434,2.9053119061638926,2.280262100345369,3.0985134456713705,1.6332459670287152,5.646008303523642,-2.2589146470935364
2024-04-08,0.6285899398893268,-0.24295058681125306,-1.011463451297638,-0.6500923482279984,-0.9117326741316778,-2.601527545208139,-3.5149568231506345,-0.3610641596388318
2024-04-09,4.683486330037622,4.302518880054533,7.388433920414368,6.638286514255861,4.328623855414732,0.15858768727319286,5.7718753872564,-19.54712024792892
2024-04-10,-1.9507909804265788,-1.7203023287469046,-1.762052000793682,-1.449507063911187,1.5726815991460923,4.800473412686559,0.9380534791646394,3.6057404564055977
2024-04-11,-1.0628517438476186,-1.321345435283688,-2.4131818389466297,-1.670942791269459,-2.809229361304437,-4.6498227766877545,-6.389606393951055,2.418267847417295
2024-04-12,-2.124053670346263,-0.6081091026493441,0.6211137138257432,-0.03848411881682651,5.498312590092465,4.569970590475784,1.9157558754377566,3.6035222995302854
2024-04-15,1.3567499502503961,1.161792920108212,2.4886607512685086,1.7155690655124411,4.192907122915733,4.012958072076049,0.8723522448354681,-2.2959047022713737
2024-04-16,-0.8996575715364974,-1.1199775883537704,-1.670395957368518,-1.2798242190084919,-5.798973869098441,-5.6008831558117835,-2.83872643723817,2.6042466711943684
2024-04-17,2.1933052068422203,0.9984511529283402,1.3008013728623746,1.2718529848307076,0.07694023789272655,4.897131479817228,1.0006755794716313,-4.725703198802494
2024-04-18,0.17663544663062664,0.2579317614501549,0.7946986719351219,0.35452220543635554,-1.1234282283610157,-1.5658882819851037,3.1631843098327272,0.9184995700233393
2024-04-19,-1.4206288716154667,-1.0261183788015455,-1.9717684851089707,-1.5573295582104274,-0.48777383863974555,-0.8715028644791053,-4.944547064663156,3.6592872363646523
2024-04-22,-2.2229736526507184,-1.3998647159343698,-2.2080876693183713,-1.6317078980449862,-0.6807667472206905,-0.19086170586947532,0.5356059059977418,3.0349807642315745
2024-04-23,-1.5523112257903227,-0.4697947969496129,-0.2322640406638841,-0.3573579621553559,1.2811982884310045,0.5613565871778913,0.8911401041210519,1.9764870038016358
2024-04-24,1.2442497168496462,1.4483352743104696,1.9301255411696754,1.7039766413153143,0.10560118319431103,0.5045089961929576,-0.10804420049011525,-5.142236147039876
