Date,7y8y,10y12y,25y30y,20y25y,3y4y5y,5y7y10y,10y12y15y,20y25y30y
2023-10-12,0.697638217453511,0.8497793683431529,0.5634921948610855,0.6516039893532185,0.5154590104300033,0.6346219737779424,0.24889388099129503,0.23886421004173145
2023-10-13,0.7141705411604633,0.8630872992952815,0.5610598874218272,0.650771321475795,0.5111307029560956,0.6295397026354926,0.2543735651162338,0.23828881883522307
2023-10-16,0.7330795796462436,0.8946858386240858,0.5760829868654043,0.6673144988292293,0.5189500823245123,0.6269643359150394,0.2553228250374977,0.23714987414611174
2023-10-17,0.741138052813341,0.9100145400584121,0.5845885321164299,0.6769850439369409,0.5161943872879463,0.6280432229692431,0.2551406625526622,0.237549957487449
2023-10-18,0.7411143066601127,0.9102151331192188,0.5847063138982371,0.6770965295788328,0.5392267695017836,0.6390397480818162,0.2552414577547432,0.2375484502162936
2023-10-19,0.7398540083510436,0.8985585438602417,0.5710136137035041,0.6637951671866521,0.5361450511593573,0.6379214508952201,0.2552233591581005,0.23767348009862804
2023-10-20,0.7386504091276065,0.8770641554860767,0.5484627813261241,0.6423789164339486,0.5151745532515848,0.6363767825977724,0.25602993637561794,0.23958151032032687
2023-10-23,0.7405971797768183,0.8676662522012578,0.5388781253480056,0.6257546903147491,0.5089363623092522,0.6352812887044555,0.2550958217721263,0.24592092262144583
2023-10-24,0.7557193993095421,0.8680868807426416,0.5308841795847253,0.6140698588088885,0.50616536175374,0.6405793132463768,0.2541308267004207,0.2482320510281842
2023-10-25,0.7727503443384036,0.8794722842733647,0.5315043874403383,0.6120412178799749,0.519471081244224,0.6567161795819189,0.255787283912432,0.2379493190879088
2023-10-26,0.7675833912733508,0.8905916758230513,0.5373467357730279,0.6142556127666766,0.5215003416705419,0.6597644285901657,0.2569254444591876,0.23091430574536223
2023-10-27,0.768102116444953,0.9028285327842929,0.536102738086128,0.6186581865343677,0.5175262120163858,0.6447503659970001,0.25661547237518545,0.2306403085229755
2023-10-30,0.7632204163002176,0.9328097563487828,0.5646657757933341,0.6536182791231808,0.50903185201522,0.6195154570819725,0.25584120261336674,0.23303529158406852
2023-10-31,0.7625810145249584,0.9313937269787312,0.5617873306372253,0.649579285484385,0.49308594051877414,0.5864411684425824,0.2552894319895151,0.23268410164570538
2023-11-01,0.7755910153640928,0.9577997556725246,0.5789823737105249,0.6731033240349454,0.4931189495144418,0.5885630809602046,0.2564731574411585,0.23526171405977234
2023-11-02,0.8137605257537613,1.0342165765563227,0.6442829656656512,0.7509490942527441,0.507486416894408,0.5961534150064286,0.2686733155406645,0.2404199844824048
2023-11-03,0.8493128704246006,1.0947906580278466,0.6878970307302391,0.7982390442915752,0.5084395021668742,0.5942179043519719,0.28002395727408386,0.24222962552101587
2023-11-06,0.8519163592898435,1.1084364614559148,0.7078373665523543,0.8183778139051335,0.5094501120343732,0.5976811168713392,0.29310794890168795,0.24247706677130454
2023-11-07,0.8554685417619524,1.1172480426589946,0.7137724097192331,0.8261302185681437,0.5043592836216811,0.5827481981794846,0.29615698118507194,0.2429445641486593
2023-11-08,0.8554013368524188,1.1265706025105708,0.7145141384862765,0.8259528093078728,0.519601948199327,0.636226433788603,0.30442996158271857,0.24208767662601705
2023-11-09,0.8591030514924822,1.1780651922114187,0.7181816594045024,0.8320567368960753,0.5549497390406213,0.7633047295476308,0.35092184176996927,0.24362817412166307
2023-11-10,0.8586217487404875,1.20947998177904,0.7191520913394879,0.8340637594578347,0.5892369233749448,0.8479936075651028,0.39094718048310434,0.243942602748036
2023-11-13,0.8593178993922002,1.2096867112074836,0.7174345329337827,0.8349270052980372,0.5957467097988817,0.8688254593789981,0.40771633233506616,0.2434800522150189
2023-11-14,0.8581710691229549,1.217631723959246,0.7267078876173391,0.8485125439263992,0.5952249849491701,0.8698410765620662,0.40983733413195006,0.24139404967627143
2023-11-15,0.8610346794974223,1.233306827415029,0.742210885039143,0.8679426582994709,0.5983078672770871,0.8796873944327757,0.4132577228452309,0.2412306586311971
2023-11-16,0.8623114131433052,1.237670584406138,0.7452878370066444,0.8698625941231939,0.5977189115718791,0.8784979971364029,0.4127023753221466,0.24010712153210892
2023-11-17,0.8550031958559506,1.240100786023399,0.7501446330249906,0.8751560348401558,0.5993265533250866,0.8760016406180248,0.40873841536971833,0.240352526827658
2023-11-20,0.8505011021275078,1.236213573411106,0.7522393969255892,0.8754504184697,0.599952948019943,0.8752875857976053,0.4055302783656892,0.2381005683436436
2023-11-21,0.8545756121828346,1.2389151158949117,0.7514608702922154,0.877483221446177,0.5958101590775751,0.872498292090396,0.40127666426192876,0.23343980077191534
2023-11-22,0.852684879287654,1.2400242606381042,0.7483914109315848,0.87954284958208,0.600430957476385,0.8723550232784972,0.40173825275243036,0.22772967993651164
2023-11-23,0.8516908275955385,1.238349457830804,0.7429248536017475,0.8826094889789935,0.616958738703893,0.8757601520584607,0.40696803791785047,0.2486815730660305
2023-11-24,0.8588322645198585,1.2397176482711125,0.7450816416889199,0.88726085622248,0.6386014296121938,0.8890732041170841,0.4159491262237397,0.29582987862925164
2023-11-27,0.8696436279162867,1.2463180044760143,0.7539893056612935,0.8855932869151568,0.6404412753513065,0.8957368409191354,0.41498246746847645,0.3307012144608884
2023-11-28,0.8776193582304862,1.248762568767467,0.7574651222184262,0.8856211909582353,0.6418141690713808,0.8950091512598134,0.41448273250859474,0.3370247665741059
2023-11-29,0.8876452235265497,1.2464293694302162,0.7513971078754128,0.8849957608915575,0.6453500284951414,0.8948078555544614,0.4166096574560849,0.33240415721161454
2023-11-30,0.8813584969882906,1.2416655652160304,0.743173657215723,0.8850132825639104,0.6462138882921556,0.8965490473823868,0.412592507092683,0.33003861860268424
2023-12-01,0.8807887831924015,1.2560131666525467,0.7544727426614334,0.8975381536880465,0.6459966238317212,0.9023323027331742,0.4108664769857586,0.32983784442575115
2023-12-04,0.8738444248644758,1.2560763681185803,0.7574358243017955,0.8981272686149291,0.6468721086974324,0.9053074492992776,0.4103540603548253,0.3296013075972844
2023-12-05,0.8699361060039057,1.2547572319205584,0.7530483406679251,0.8944502441578146,0.6473366725616353,0.905188292355968,0.4083745495412758,0.3298022043426955
2023-12-06,0.8641041495723496,1.2473717976659036,0.7500706594519198,0.892380042407099,0.6471657893473801,0.9058196502308561,0.40615893177699547,0.33017226016509493
2023-12-07,0.8809336202305894,1.2573265645653504,0.751959470929979,0.8977143666545269,0.6431506955566286,0.9043158568779724,0.40629417505591164,0.3325408741175043
2023-12-08,0.8851633058362774,1.2611675512598628,0.752279895940675,0.8982482945141118,0.632046385282393,0.8981836775807869,0.4049480666804705,0.33266199808659874
2023-12-11,0.889914440057225,1.2653516897738173,0.7504358704254929,0.8959167819252534,0.6246899338954722,0.8881481894215542,0.40229657667431024,0.3324784316554541
2023-12-12,0.9005180707439877,1.2691711017305756,0.7591633143312099,0.9008900347733279,0.6239434909849951,0.8853248869784569,0.40239707284918064,0.33230682916936843
2023-12-13,0.9264533941992166,1.2815855830093434,0.7701703103536074,0.9063821541029882,0.6163799057004146,0.8785700388337014,0.40275452423129204,0.32847866110015905
2023-12-14,0.9350678779766406,1.2838817241726914,0.774702697328706,0.904804042622472,0.6057554938364639,0.8723912866586764,0.40308771079318456,0.3235950049076692
2023-12-15,0.9143778617043717,1.2739467568876344,0.7739407948955389,0.9003880446098128,0.5955931451039574,0.8609676000564823,0.4037861586608019,0.31952852333601367
2023-12-18,0.9120241459836378,1.2768363535914475,0.7767931419927108,0.90257054027191,0.5846452859797433,0.8575214087352451,0.40388102104541845,0.3191764337669659
2023-12-19,0.9111871124622222,1.2805410309215497,0.7810962472666177,0.9064090655237684,0.5736938709808496,0.8539704578153119,0.4027299312297238,0.3191789601198667
2023-12-20,0.9037475645698171,1.265417359204294,0.7776630658356413,0.902289374646093,0.5692303128417174,0.8533333372137352,0.4024875852071053,0.31891524226435003
2023-12-21,0.9013314678300491,1.2613255366591505,0.7763428037818159,0.9028643329688478,0.5694441631961757,0.8529534494825683,0.40276862182852935,0.31981240673678285
2023-12-22,0.8993105673276803,1.2620425521232648,0.7775204090893995,0.9046341571811046,0.5670444695264146,0.8502761829662423,0.4011266887139882,0.32001290502160695
2023-12-26,0.8983708909745121,1.261535290608677,0.7786378938048578,0.9045760077038403,0.5672921004954722,0.8502705184762633,0.3992615557848022,0.3187312034103518
2023-12-27,0.8983001008215644,1.2618311944475213,0.7800405334943528,0.9048799860388977,0.5672912898436084,0.8509484927749527,0.397265302685656,0.3174251606319489
2023-12-28,0.8938893197890811,1.2518518817199347,0.776313548460802,0.8979781514022781,0.5665027332358074,0.8511176294083069,0.3960020699337677,0.31686740864922036
2023-12-29,0.9002519310394006,1.2507402836479717,0.7719462249413849,0.8939270753455072,0.566592516551372,0.8476813157780322,0.39113203937055585,0.3238830943976271
2024-01-02,0.9070522271359799,1.2497203088280926,0.7677087181483608,0.8918662503583097,0.5681994764961737,0.8471095551313398,0.3881230087855316,0.33051193519223915
2024-01-03,0.9082235893668368,1.2523019002620193,0.7714745068176772,0.8986305592040118,0.5671501966601868,0.8486751595237036,0.38787320159145294,0.332208588257789
2024-01-04,0.9003500805144232,1.2445462603746758,0.7688365766504871,0.8951134892098915,0.5673943774184852,0.8494841237130808,0.3877541490826395,0.3318457363698122
2024-01-05,0.8814082231279138,1.2219081831104877,0.7640307158979911,0.8861010054957612,0.5664718737472827,0.8502225098368048,0.3873064439792915,0.3318819736441955
2024-01-08,0.8354590426114056,1.1823436707179702,0.7554163635179059,0.8711216079495331,0.566457661290222,0.8510693862248376,0.383758668292478,0.33332634717769155
2024-01-09,0.8148630929787072,1.1666490004872796,0.7560693088551447,0.8678852312540007,0.5691733659050968,0.8510268332008831,0.3785385619366114,0.33804954548693145
2024-01-10,0.7964533470499755,1.1419155733822137,0.7430225574708551,0.8511759326822989,0.5573574885916991,0.8485139622153389,0.3767559310042399,0.33814700984185336
2024-01-11,0.788068145602233,1.1281124861012137,0.7363898368512929,0.8435334282825736,0.5562292772258819,0.8480002326314342,0.3764592293057825,0.3383098561044489
2024-01-12,0.7919422220370126,1.12864507605274,0.7357742043219995,0.8430334555522518,0.5312577577517719,0.8379155462827992,0.37636637574168,0.3383648838467896
2024-01-16,0.8006355331744456,1.1309400721804495,0.7359640255720001,0.8433106800115681,0.5275964474302612,0.8346685866386134,0.3762996434650375,0.33829377382318815
2024-01-17,0.8182451526649193,1.141845870052503,0.7360764749604531,0.8464555323857478,0.5285715103493047,0.8338082498054217,0.37511576658414963,0.3375022666032375
2024-01-18,0.8418047295115516,1.1619490363137457,0.7411014814862863,0.8551462801451349,0.5269551327647194,0.8310806113481267,0.3748671190805639,0.3327305053666617
2024-01-19,0.8326180707782433,1.1622601198177749,0.7447837239532744,0.8555158666443564,0.5272093826163718,0.8237461870797278,0.3739894601980749,0.32798030520642235
2024-01-22,0.819940921240372,1.155296461632976,0.7453011049012782,0.8549855092077522,0.5152958382449585,0.8109941198750837,0.37289259336164343,0.3275646644820347
2024-01-23,0.811706520972072,1.1446497498388837,0.7415073521773342,0.8523841528834478,0.5112294388636284,0.8084435733150656,0.37168299939690047,0.32764011766305223
2024-01-24,0.8147574153509389,1.1347990186610852,0.7317832220647975,0.8435006399792652,0.5131147007039294,0.8087248489480183,0.3717735126358036,0.32824694667006754
2024-01-25,0.8166989576650453,1.1160271926552632,0.7125277575189077,0.8217688396221798,0.5090232601986429,0.8057036597807594,0.3715252682204603,0.32798988085852887
2024-01-26,0.8199363463494137,1.1226718030411165,0.7158315914030805,0.8281420896405896,0.5060074877737123,0.8056112075023111,0.3716808014310742,0.32954305473988
2024-01-29,0.8124712685541956,1.1089318428177752,0.7055933379276316,0.8164195835414638,0.5017252863118881,0.8036475517563488,0.3702667493246518,0.3296039279586407
2024-01-30,0.7728967593942231,1.0469280450244496,0.655584594139422,0.7610030723784075,0.4917501740048525,0.7983950409865682,0.36276131378379795,0.3290601567019856
2024-01-31,0.7286766545560766,0.9963524283902122,0.6181812399038626,0.7242187312059262,0.49116619912865794,0.7985134867908682,0.35407971520354836,0.3293106467219235
2024-02-01,0.7236117522113376,0.9803420817756088,0.5959474735430733,0.7016772241232616,0.4899929284182376,0.7962275971259517,0.3436270706431554,0.3289738699881238
2024-02-02,0.7209981356695135,0.9704172748215663,0.5872213858878758,0.6915837685354669,0.49005924563056746,0.7961397521956622,0.3404914322488704,0.32868184016359486
2024-02-05,0.7212398740688291,0.956773359445008,0.5859518067048198,0.6901828710883166,0.47366148811780806,0.7481961607613309,0.33234530018101827,0.3290044275548046
2024-02-06,0.7194307321584752,0.8940684186710154,0.5850435341549224,0.6869266495652078,0.4386636630810011,0.6088696282834125,0.2923281917774174,0.3279758213061915
2024-02-07,0.7217522125421462,0.855327182303347,0.583812149790752,0.6845866850426666,0.391740128045963,0.4702009074759494,0.26040973407617035,0.3275423694428951
2024-02-08,0.7203047354067612,0.8669296955046047,0.5815724546998935,0.6810057009379554,0.3709962235227402,0.4160376044841967,0.26203572521955104,0.3276089486758409
2024-02-09,0.7196889675782846,0.8585717918565745,0.5698995058272172,0.6643099848997893,0.3706495500796585,0.415225898204046,0.26028723435380585,0.32608394690894454
2024-02-12,0.7236506676161163,0.8482129645213639,0.5638405201025488,0.6571402274454439,0.3672325970432407,0.3937752524712939,0.25779214323116584,0.3258315507837338
2024-02-13,0.7377294612999868,0.8747856982801022,0.5817736613645658,0.6808547501933857,0.3733917102782966,0.39516299620354134,0.25913163038708104,0.3276463839284591
2024-02-14,0.7518823492449324,0.8983193144992562,0.5992385423304567,0.7060710638051035,0.37196837177313447,0.3941704671321262,0.25869289791205224,0.3303279684922629
2024-02-15,0.7521094144889373,0.8981340586785079,0.5966288241224822,0.7041451510893904,0.37254398533044275,0.3933943771807432,0.2590891447971683,0.3305500967917623
2024-02-16,0.7485299040846971,0.8954816819302428,0.5979760121364469,0.7031790339215264,0.37259062044363256,0.39566159619639646,0.26045817886245964,0.32945783119939387
2024-02-19,0.7485614711150609,0.893374041300426,0.597060230489621,0.7000703743781206,0.3640450581387742,0.39381531614555604,0.2591195053138729,0.3278163040051367
2024-02-20,0.7471161555013117,0.8967778743734341,0.6003505503040494,0.6972821919869027,0.3323436392832876,0.38444194626651546,0.25191583142488305,0.3107847970400161
2024-02-21,0.737838705390796,0.8954717727183653,0.5976630474163004,0.6899328684222781,0.30395282924788136,0.36322608110244037,0.23590058845637085,0.2650513931194229
2024-02-22,0.7193238105754396,0.8837520287580967,0.5847306112838282,0.6898696070476039,0.3270129412107312,0.36420992574948025,0.2322714137654558,0.22052628213156128
2024-02-23,0.7106702268662284,0.8801985646438086,0.5797417364090903,0.6912598995564865,0.36211148528088516,0.376238529195251,0.23539078832913082,0.21042250584044167
2024-02-26,0.694963164494489,0.8784139455080195,0.5813628462576895,0.690514036375313,0.36065004715855975,0.37639121078534316,0.23596653626785208,0.22407746054325398
2024-02-27,0.6949413404541798,0.8706785089802174,0.5773329238307688,0.6803768473908627,0.3588709741350425,0.37147285726293916,0.2379164757168712,0.2364424464241496
2024-02-28,0.6933551345475963,0.8506652694329155,0.5610320534067631,0.662417558196114,0.35874411953926844,0.35777478273770646,0.2380928805177102,0.23829264865314367
2024-02-29,0.6937563777743722,0.8458660947844322,0.5541070833615579,0.659185050220929,0.35803528345616525,0.3561393488075542,0.23802491378260895,0.23889985544300138
2024-03-01,0.6922190731171273,0.846273892603108,0.5548729165882667,0.6601553980168827,0.3575264880278915,0.36146336273258145,0.23800701333237365,0.238987231629575
2024-03-04,0.6932385492947677,0.8486355840236083,0.5555424518078208,0.661035562639755,0.35912691181995615,0.3628010766625727,0.2380895346963094,0.23815921596586104
2024-03-05,0.6787706123443786,0.8351427660921896,0.553347848726394,0.654438987654341,0.35984832460050564,0.3628774237511015,0.23880720238987202,0.234449989264111
2024-03-06,0.6806843893924936,0.8324762495139634,0.5515207275047539,0.6496681850199089,0.35987872099281604,0.3601559454833568,0.23903126220432735,0.23384565812965155
2024-03-07,0.6774682187069481,0.8268186836001657,0.5476149330003206,0.6455554770126807,0.35886373392484666,0.3576231484475749,0.23864342529782362,0.23505121941416465
2024-03-08,0.6594789184967755,0.8161896604053627,0.5340080954450463,0.6384015560575094,0.3471762778310868,0.35789193781332895,0.23841831853701081,0.23798521015541596
2024-03-11,0.6124630659898932,0.7792191242014591,0.515210484554168,0.6240592619053427,0.33896941554567434,0.3590171386820712,0.23810711750919755,0.2413233081548968
2024-03-12,0.5773248878025602,0.7508064771452797,0.4996938192489888,0.6097730787834925,0.3390591393663163,0.35865187768451035,0.2363853132805639,0.24291583267103836
2024-03-13,0.5728321333723159,0.7484812148866312,0.4999229918057568,0.6096164840559076,0.34217752705840315,0.3642091748667177,0.2350378517179021,0.24161091615180283
2024-03-14,0.5779902475341216,0.748944147226123,0.49586501784786025,0.6074278965642553,0.34225227810087877,0.36768313613432907,0.234961623704942,0.24145308710518415
2024-03-15,0.5800883106115349,0.7432152034883077,0.4846907389148301,0.5977247842292797,0.34269087069164195,0.3739522705613613,0.23454112834089894,0.24151313447235487
2024-03-18,0.5802647139048388,0.7394452101305807,0.4775386551465115,0.5900479515137129,0.3414777591251469,0.3744804250207154,0.23305943190284462,0.2412680836693155
2024-03-19,0.5825715591566049,0.7334741572495938,0.46956599537190663,0.5793586589257943,0.3451063606041121,0.3771575072141224,0.2311591026302754,0.2399790035184713
2024-03-20,0.5873681285387559,0.7339326123501113,0.46831756450977163,0.577304116948542,0.35225469749786326,0.37965632112739117,0.2305486815607439,0.23954842133593668
2024-03-21,0.5973390092576251,0.7448190496546193,0.47188213939218016,0.5805593092514831,0.3544932535964526,0.3796925456417519,0.23010649574466502,0.23946114143108627
2024-03-22,0.5982848407900666,0.7469591405081684,0.47353650469553943,0.5789050289201659,0.3544788414442155,0.37482318200632114,0.2293691778413464,0.23874507084747904
2024-03-25,0.5968578273428525,0.7465834894769138,0.4762943553541358,0.5745334278827872,0.3560880425262207,0.37778613138602113,0.22839927060340803,0.23334656863671405
2024-03-26,0.5873088409705901,0.7455758512369646,0.47734792082733773,0.5693197275062994,0.35500890766555615,0.37823212541308304,0.2276356855697637,0.22107812183161937
2024-03-27,0.5786577456908231,0.7439918214528305,0.4759721650607984,0.558487186428615,0.35547786275217624,0.37885488110352766,0.22708235320899942,0.2084055270304402
2024-03-28,0.577488226540409,0.7399186922795682,0.4708721912810443,0.5486252457962681,0.3588531613338555,0.37457580495935744,0.22776440064786946,0.2055507672222823
2024-03-29,0.576047253718285,0.7366162626619523,0.46762265783748447,0.5455394553467129,0.3577814869144583,0.3727175689191901,0.22793862392945372,0.2058135417045336
2024-04-01,0.5739673981998115,0.7361144813450772,0.4662222656702672,0.5460740863704888,0.35773138656181497,0.3712683856499686,0.22920206879606184,0.20375695927983953
2024-04-02,0.5681671971948163,0.7344294566224076,0.46276089034605333,0.5462516670669624,0.35761527795990317,0.36622030473646333,0.2307712680671477,0.19802638191008465
2024-04-03,0.5682819514716029,0.7349016294675416,0.460466071936727,0.5473360894141573,0.35399628459873683,0.36855239923727817,0.23066699755499087,0.18851135676266365
2024-04-04,0.565849683917784,0.7279748092179769,0.45422420008384723,0.5447573847865538,0.35461270672755124,0.36912355633832633,0.23111853888910378,0.18774617592122494
2024-04-05,0.567299072271277,0.7278921697493512,0.4542154833296475,0.5450532699504542,0.3567736214772408,0.3701061381499301,0.23111208529133315,0.18853365339003142
2024-04-08,0.5609905944864525,0.7263204269835489,0.4545406856820723,0.5448510376892549,0.35941505088849685,0.37181353608904477,0.2319077461527209,0.18929924454417163
2024-04-09,0.5636362297019197,0.7533408915441098,0.4786761100892156,0.582275903292625,0.36536644912804905,0.37223830475833464,0.23596545859771895,0.19718099016529114
2024-04-10,0.5482059886565104,0.7715939156737125,0.49708953700318764,0.6132188196249896,0.36145542186381485,0.35798284807298325,0.2370370836774325,0.2055336333603051
2024-04-11,0.5246703831067219,0.7625682860210253,0.4934674813603035,0.6217902758069996,0.35999152885356084,0.3631503459055928,0.23597352731925017,0.21292342218870824
2024-04-12,0.5125618342362998,0.7503490649762616,0.4865765264459586,0.6163426652681343,0.36995688874713184,0.3822428751546185,0.23631093286502466,0.21335681256573447
2024-04-15,0.5124814783082592,0.74950695015986,0.48564912294885565,0.6158530071939459,0.3692184809912422,0.37753419985791586,0.2371241979139042,0.21350650521376882
2024-04-16,0.5199958825273608,0.7585119874259103,0.48907606836387246,0.6213019688390357,0.3713745635277822,0.3755763085445743,0.23717608821419262,0.21481537155689043
2024-04-17,0.5189835329740947,0.7611449412776734,0.4940165992883687,0.6270755675509194,0.38193665563004986,0.40469775754766096,0.2373400970867571,0.21509615131095292
2024-04-18,0.5153743392219473,0.7569566519878592,0.4927860987733186,0.6250661157635229,0.38661049773617867,0.4232296580794134,0.23713916315353478,0.2146094754106891
2024-04-19,0.5094191121376793,0.745456665313826,0.4870993459255198,0.6149034504118654,0.3856755666290661,0.4256080279521485,0.2377708616959003,0.21173681460800556
2024-04-22,0.5039042085930946,0.7335150918297862,0.48164152325812665,0.605142094065274,0.3852954164130033,0.4252471347363435,0.23886868632546604,0.20861597960393904
2024-04-23,0.49585165013300864,0.7154302696360251,0.46899984627867286,0.583792538315725,0.38038733410041065,0.42141064529429023,0.23760534247779097,0.2027209983815888
2024-04-24,0.47926540463182465,0.6897887872868836,0.4552134379860095,0.5660168589744937,0.37995522731392595,0.420713288299475,0.2363042200108792,0.20073709036879075
2024-04-25,0.4799654711514375,0.694395306894318,0.4571010442007994,0.5706341804471046,0.3797859848240656,0.4217481643837662,0.23644019486555212,0.20287030604640127
2024-04-26,0.47733146597945886,0.6960531927018246,0.4574180890165686,0.5724611839784192,0.38014330296506144,0.4217420487604078,0.23706212307153318,0.20433828932287199
2024-04-29,0.4771372041651649,0.6966393188278173,0.4577576243329796,0.5728158214590572,0.3800829675613305,0.419922127255557,0.2381830911980069,0.20406908874674057
2024-04-30,0.47543500373591463,0.7020914186395766,0.4611718768252325,0.5756456942934137,0.37456414440251473,0.4193844640714224,0.22790541197841108,0.20402111829091005
2024-05-01,0.4718961817101106,0.6954260639983972,0.46106464704160466,0.5756419218025202,0.37291002422668024,0.41770787337769416,0.19730845631698668,0.2039729288194577
2024-05-02,0.4728966697877851,0.680107101323979,0.4594207096503131,0.5749624704574995,0.3732427955822054,0.4080234635466926,0.15896139805080295,0.20368251241215135
2024-05-03,0.47625771246224935,0.6783379599859223,0.4603592784589117,0.5757298787643602,0.37255009443043974,0.40209586927857544,0.1554235642004749,0.2034896429614331
2024-05-06,0.46379808315241444,0.658006789871127,0.4426752955509507,0.5533461652028744,0.3703517723782536,0.40246516670759086,0.15068414152723086,0.20135950872806588
2024-05-07,0.438851244110322,0.6096607597397744,0.4074686426743003,0.5102736094825732,0.3645852561624865,0.4011341308592389,0.14627767402171507,0.19783051238500976
2024-05-08,0.41668902544403014,0.5666140874698964,0.37371796013447545,0.46604337117254774,0.35764261416758925,0.40173577195015836,0.14506740492178904,0.19361137256343264
2024-05-09,0.41641803656562704,0.5660887299868489,0.37386896460054336,0.4656703800230683,0.3566674976471084,0.40397432418822804,0.14404504837421306,0.19325933374827406
2024-05-10,0.4159977773119991,0.5634908936171719,0.37058044636480314,0.46359001851098625,0.3567434932577991,0.4039743242657485,0.1425855664275952,0.19320038928109953
2024-05-13,0.4159461441271943,0.5636620265123705,0.3705790929430169,0.46367327182024964,0.3566836797280666,0.4042654276788841,0.14360449639652006,0.19358354092171803
2024-05-14,0.41319852167100257,0.5594216082582315,0.3665867029696879,0.46077705213383535,0.3596944780648534,0.40512382765592836,0.14164865613671834,0.19366895722033997
2024-05-15,0.4169462039937828,0.5662089907305146,0.3706129791424813,0.46526975337344595,0.3450958832223957,0.3956156887329717,0.14106753493859167,0.19390784551449056
2024-05-16,0.41904601591931534,0.5752318777403969,0.37537665982868884,0.4727124686402466,0.31432658646065403,0.3756646838189983,0.14091957765705662,0.19473712111615948
2024-05-17,0.4185827681946674,0.5761201419399362,0.3759063751084076,0.47175454186597027,0.27267411822635745,0.36381205147852846,0.1350661628677004,0.19254376483918562
2024-05-20,0.4183898173296674,0.5737919857161676,0.3712810841689118,0.47191570638237745,0.26534529194938844,0.36478272892072344,0.126412867483781,0.17698850304450545
2024-05-21,0.41859877033770254,0.5736058963546522,0.36455077932702207,0.47702462224696945,0.2654350622740314,0.3641620034212959,0.12328552521915076,0.1623050985690312
2024-05-22,0.4183854422690137,0.5710584852239806,0.35885962829673496,0.47759295718258954,0.266113497915445,0.36359685225075944,0.1242430759125058,0.16049304362091724
2024-05-23,0.41539078011170744,0.5656039940249531,0.3526083038386467,0.470545014605057,0.2674029915946679,0.3572819548866216,0.12500107396786295,0.16016379445031587
2024-05-24,0.4144414097699659,0.5593702165370419,0.34950644590143576,0.46600763872838896,0.28189510041697635,0.3515606847736848,0.1372713869458307,0.16082021086178838
2024-05-28,0.4125133975596271,0.5593963247434188,0.3479041202423397,0.4661189204758874,0.28189510079692676,0.3489902706356105,0.14840953469767215,0.16428903624930016
2024-05-29,0.4041954737040034,0.5596112875016231,0.34910246505506565,0.469165630490896,0.281346771987008,0.35348214369713565,0.14784313774644003,0.1655923424134685
2024-05-30,0.3953007632239225,0.5546813566284001,0.34655559383227075,0.46831631858713213,0.28163162695981486,0.3566812418918811,0.1466594893029477,0.1650453768222424
2024-05-31,0.3926950411441623,0.5544182900510128,0.34633380902422606,0.46819518136385424,0.2813436088676629,0.3611578654906332,0.14625741136259796,0.16312200938061658
2024-06-03,0.39353067585113344,0.5545021552484911,0.34692691668496395,0.4660204017309488,0.28171754551093836,0.36091632327851286,0.14630370910120563,0.158525876334484
2024-06-04,0.3902574522912652,0.5489390784533082,0.3458190223035443,0.460718496171823,0.28232254068015655,0.361754885153713,0.14647650318292513,0.15339846224553585
