Tenor,spread_1m_3m,spread_10y_12y,spread_12y_15y,spread_15y_20y,fly_1m_3m_6m,fly_3m_6m_9m,fly_6m_9m_1y,fly_9m_1y_18m,fly_2y_3y_5y,fly_5y_7y_10y,fly_10y_12y_15y,fly_12y_15y_20y
2015-06-01,1.999999999999957,4.999999999999982,8.000000000000007,12.99999999999999,-0.7499999999998508,0.4999999999999005,0.7500000000000284,3.999999999999915,19.00000000000004,3.000000000000114,3.000000000000114,5.000000000000071
2015-06-02,2.000000000000046,5.499999999999972,7.500000000000018,12.00000000000001,0.2499999999999503,1.750000000000007,0.0,3.999999999999915,16.99999999999999,4.499999999999993,2.000000000000135,4.499999999999993
2015-06-03,3.749999999999964,3.000000000000025,8.999999999999986,12.00000000000001,-3.749999999999964,3.750000000000142,-1.250000000000107,12.25000000000005,16.99999999999999,4.000000000000092,5.999999999999872,3.000000000000114
2015-06-04,5.449999999999999,2.999999999999936,8.999999999999986,11.50000000000002,-4.95000000000001,2.549999999999919,-2.099999999999902,4.550000000000054,21.0,4.000000000000092,6.00000000000005,2.500000000000036
2015-06-05,5.999999999999961,2.500000000000036,9.499999999999975,11.50000000000002,-4.999999999999893,0.9999999999999787,0.5000000000000782,8.999999999999808,25.99999999999998,3.500000000000014,7.000000000000028,2.000000000000135
2015-06-08,3.500000000000014,3.000000000000025,9.499999999999975,11.50000000000002,0.0,-0.9999999999999787,0.0,8.499999999999908,24.99999999999991,1.000000000000156,6.49999999999995,2.000000000000135
2015-06-09,0.7500000000000284,3.500000000000014,9.999999999999964,11.50000000000002,0.4999999999999005,1.750000000000007,-1.000000000000156,10.50000000000004,25.99999999999989,2.000000000000135,6.49999999999995,1.500000000000057
2015-06-10,0.9500000000000064,3.000000000000025,9.999999999999964,12.00000000000001,2.800000000000047,-2.250000000000085,2.250000000000085,7.750000000000057,22.99999999999995,0.9999999999999787,6.999999999999851,2.000000000000135
2015-06-11,2.950000000000053,4.499999999999993,9.499999999999975,12.00000000000001,-0.4500000000001947,0.0,-1.999999999999957,12.5,22.99999999999995,-0.9999999999999787,5.000000000000071,2.500000000000036
2015-06-12,2.950000000000053,5.499999999999972,9.000000000000075,11.49999999999993,-0.4500000000001947,0.0,-3.000000000000114,11.50000000000002,22.99999999999995,1.500000000000057,3.500000000000192,2.499999999999858
2015-06-15,2.950000000000053,5.499999999999972,8.999999999999986,11.50000000000002,-0.4500000000001947,0.0,-3.000000000000114,11.50000000000002,21.0,-0.4999999999999005,3.500000000000014,2.500000000000036
2015-06-16,2.000000000000046,5.499999999999972,8.999999999999986,12.00000000000001,0.0,1.999999999999957,-2.999999999999936,8.000000000000007,20.00000000000002,-2.500000000000036,3.500000000000014,2.999999999999936
2015-06-17,1.000000000000068,8.329999999999949,6.00000000000005,10.99999999999994,0.999999999999801,0.0,-1.77635683940025e-13,9.999999999999964,18.00000000000006,-4.330000000000034,-2.329999999999899,4.999999999999893
2015-06-18,1.000000000000068,6.99999999999994,8.000000000000007,12.99999999999999,2.999999999999936,0.0,-3.000000000000114,5.999999999999872,16.00000000000001,-5.999999999999872,1.000000000000156,5.000000000000071
2015-06-19,2.000000000000046,7.499999999999929,7.000000000000028,11.50000000000002,2.949999999999875,-1.449999999999996,-3.000000000000114,8.999999999999986,16.00000000000001,-5.499999999999972,-0.4999999999999005,4.499999999999993
2015-06-22,1.449999999999996,7.000000000000028,8.499999999999996,12.5,4.550000000000054,-2.750000000000163,-2.499999999999858,10.24999999999991,16.00000000000001,-5.000000000000071,1.499999999999879,3.999999999999915
2015-06-23,0.0,6.99999999999994,8.000000000000007,11.50000000000002,7.000000000000028,-0.7500000000000284,-6.750000000000078,8.749999999999858,13.99999999999997,-8.000000000000007,0.9999999999999787,3.500000000000014
2015-06-24,2.450000000000063,6.669999999999998,8.999999999999986,11.50000000000002,3.29999999999977,-1.249999999999929,-3.000000000000114,6.749999999999901,9.499999999999975,-9.670000000000023,2.330000000000076,2.500000000000036
2015-06-25,1.449999999999996,6.00000000000005,8.999999999999986,11.50000000000002,3.550000000000075,0.9999999999999787,-3.749999999999964,7.500000000000107,12.0000000000001,-10.99999999999994,2.999999999999936,2.500000000000036
2015-06-26,0.0,7.000000000000028,8.499999999999996,11.00000000000003,5.999999999999872,-1.999999999999957,-1.500000000000057,5.999999999999872,11.34000000000013,-8.000000000000007,1.500000000000057,2.500000000000036
2015-06-29,0.0,7.000000000000028,8.499999999999996,11.00000000000003,5.999999999999872,-1.999999999999957,-1.500000000000057,5.999999999999872,11.34000000000013,-8.000000000000007,1.500000000000057,2.500000000000036
2015-06-30,0.4999999999999893,6.49999999999995,8.999999999999986,11.50000000000002,6.00000000000005,-2.500000000000036,0.0,9.999999999999964,12.9999999999999,-8.499999999999908,2.500000000000036,2.500000000000036
2015-07-01,8.999999999999986,7.000000000000028,8.499999999999996,10.99999999999994,-0.9999999999999787,-3.000000000000114,-1.999999999999957,8.000000000000007,12.00000000000001,-8.999999999999986,1.500000000000057,2.500000000000036
2015-07-02,3.500000000000014,7.000000000000028,8.499999999999996,10.99999999999994,2.249999999999908,1.500000000000057,-2.749999999999986,6.500000000000128,11.00000000000012,-6.00000000000005,1.499999999999879,2.499999999999858
2015-07-03,2.750000000000075,7.000000000000028,8.499999999999996,10.99999999999994,2.249999999999908,4.000000000000092,-6.00000000000005,7.999999999999829,8.999999999999897,-6.00000000000005,1.499999999999879,2.499999999999858
2015-07-06,1.949999999999985,7.499999999999929,8.000000000000007,12.5,4.100000000000037,1.949999999999896,-3.049999999999997,8.04999999999989,13.16999999999995,-1.500000000000057,0.5000000000000782,4.499999999999993
2015-07-07,3.000000000000025,6.500000000000039,8.499999999999996,11.00000000000003,0.9999999999999787,5.499999999999972,-5.999999999999872,10.99999999999994,12.5,1.499999999999879,1.999999999999957,2.500000000000036
2015-07-08,3.250000000000064,7.500000000000018,7.499999999999929,11.00000000000003,1.750000000000007,2.500000000000036,-2.999999999999936,9.500000000000064,15.99999999999993,0.5000000000000782,0.0,3.500000000000014
2015-07-09,4.000000000000004,6.99999999999994,8.000000000000007,12.5,1.500000000000057,1.000000000000156,-2.500000000000036,10.50000000000004,12.99999999999999,0.0,1.000000000000156,4.499999999999993
2015-07-10,3.000000000000025,7.000000000000028,5.499999999999972,12.99999999999999,0.2499999999999503,6.750000000000078,-6.749999999999901,10.74999999999999,13.99999999999997,-3.000000000000114,-1.500000000000057,7.499999999999929
2015-07-13,4.250000000000043,7.000000000000028,8.999999999999986,12.00000000000001,-0.9999999999999787,4.250000000000043,-3.500000000000014,10.99999999999994,9.999999999999964,0.0,1.999999999999957,2.999999999999936
2015-07-14,1.499999999999968,6.49999999999995,8.499999999999996,12.00000000000001,2.500000000000036,3.500000000000014,-3.749999999999964,-21.49999999999999,11.00000000000003,-0.4999999999999005,1.999999999999957,3.500000000000014
2015-07-15,2.499999999999947,8.329999999999949,7.500000000000018,12.00000000000001,2.250000000000085,-0.9999999999999787,1.249999999999929,8.999999999999986,13.99999999999997,-2.329999999999899,-0.829999999999842,4.499999999999993
2015-07-16,3.750000000000053,8.329999999999949,7.500000000000018,12.00000000000001,-3.000000000000114,6.250000000000178,-3.500000000000014,8.999999999999986,13.99999999999997,-2.329999999999899,-0.829999999999842,4.499999999999993
