,0
2017-05-17,101.16535550581061
2017-05-18,101.20571518683224
2017-05-19,101.40076668891116
2017-05-22,101.61545809853018
2017-05-23,101.70301501589148
2017-05-24,101.76506844419448
2017-05-25,101.827338265968
2017-05-26,101.96119515193381
2017-05-29,102.01724595008275
2017-05-30,102.05863029074158
2017-05-31,102.1461031884626
2017-06-01,102.24673743754798
2017-06-02,102.28222966183588
2017-06-05,102.38685505473278
2017-06-06,102.44347440789731
2017-06-07,102.47848417760086
2017-06-08,102.510731406116
2017-06-09,102.49616217587445
2017-06-12,102.51724045941411
2017-06-13,102.5447075635612
2017-06-14,102.57502710219366
2017-06-15,102.57733429893499
2017-06-16,102.55272113759521
2017-06-19,102.5121151244231
2017-06-20,102.55266625913946
2017-06-21,102.52533471158141
2017-06-22,102.50943429650899
2017-06-23,102.50683174310329
2017-06-26,102.50557134066922
2017-06-27,102.50722442052907
2017-06-28,102.46796862216068
2017-06-29,102.46931076901895
2017-06-30,102.4103916305855
2017-07-03,102.45528035315459
2017-07-04,102.41537626188273
2017-07-05,102.4346499760183
2017-07-06,102.46929696678939
2017-07-07,102.49021789906165
2017-07-10,102.52119108658574
2017-07-11,102.56157534886916
2017-07-12,102.55733309973651
2017-07-13,102.57791290790198
2017-07-14,102.6109961773384
2017-07-17,102.6199507479455
2017-07-18,102.66836955880854
2017-07-19,102.68523711793878
2017-07-20,102.74320005019295
2017-07-21,102.74352229585695
2017-07-24,102.79556203097869
2017-07-25,102.81517116192076
2017-07-26,102.83986720319949
2017-07-27,102.85126542838539
2017-07-28,102.83161867059061
2017-07-31,102.83743575243119
2017-08-01,102.72299969937453
2017-08-02,102.70831137793095
2017-08-03,102.71481757161858
2017-08-04,102.73253451107706
2017-08-07,102.72082699779577
2017-08-08,102.72761791499481
2017-08-09,102.72894222494465
2017-08-10,102.72190016741422
2017-08-11,102.75166963461379
2017-08-14,102.72047443955341
2017-08-15,102.70130010993496
2017-08-16,102.68511962815776
2017-08-17,102.68330672516943
2017-08-18,102.68455802404033
2017-08-21,102.68742426363534
2017-08-22,102.6859041025957
2017-08-23,102.68317453337387
2017-08-24,102.60708124132138
2017-08-25,102.60639472374531
2017-08-28,102.63491390326614
2017-08-29,102.66413689420983
2017-08-30,102.68638331159814
2017-08-31,102.73897044794123
2017-09-01,102.77876528564288
2017-09-04,102.83601218846474
2017-09-05,102.91396599831238
2017-09-06,102.9705192765326
2017-09-08,103.03503608332005
2017-09-11,103.0494503645635
2017-09-12,103.0749302261152
2017-09-13,103.09022039353562
2017-09-14,103.11039884100306
2017-09-15,103.15547519136106
2017-09-18,103.1501473007413
2017-09-19,103.17123784130516
2017-09-20,103.18379289791295
2017-09-21,103.24299717870373
2017-09-22,103.27640534782971
2017-09-25,103.2581004125669
2017-09-26,103.24584089156066
2017-09-27,103.24992474350884
2017-09-28,103.252803525234
2017-09-29,103.23632657575217
2017-10-02,103.17602385978502
2017-10-03,103.17501615925846
2017-10-04,103.1683750911591
2017-10-05,103.16868162782822
2017-10-06,103.12099456928496
2017-10-09,103.22147752594606
2017-10-10,103.16569069906423
2017-10-11,103.1370267384069
2017-10-13,103.09844172050522
2017-10-16,103.06705423615882
2017-10-17,102.99462340394585
2017-10-18,102.97304992101284
2017-10-19,102.94564042544762
2017-10-20,102.9074767869911
2017-10-23,102.87115748493463
2017-10-24,102.84770184606147
2017-10-25,102.8191928241511
2017-10-26,102.822553211477
2017-10-27,102.88354422070154
2017-10-30,102.86862408226733
2017-10-31,102.89032765860193
2017-11-01,102.86439810805913
2017-11-02,102.88120452141469
2017-11-03,102.85942079314525
2017-11-06,102.83976749963249
2017-11-07,102.80553367411729
2017-11-08,102.79337027543374
2017-11-09,102.77755890564903
2017-11-10,102.76309470821904
2017-11-13,102.75317046104865
2017-11-14,102.7348328924331
2017-11-15,102.71673673484986
2017-11-16,102.69212894234879
2017-11-17,102.68136180079826
2017-11-21,102.60323414719039
2017-11-22,102.63585094925891
2017-11-23,102.62876997742667
2017-11-24,102.58429278158914
2017-11-27,102.58758998060952
2017-11-28,102.57882941785195
2017-11-29,102.59253346469835
2017-11-30,102.5614494515134
2017-12-01,102.55914727917926
2017-12-04,102.53393832006077
2017-12-05,102.56044559774777
2017-12-06,102.55057275938873
2017-12-07,102.55150059715253
2017-12-08,102.5969834395782
2017-12-11,102.63731844283939
2017-12-12,102.57384726092778
2017-12-13,102.66462197874289
2017-12-14,102.64794727993211
2017-12-15,102.69376771638865
2017-12-18,102.76474169562731
2017-12-19,102.75551100298523
