,India
sharpe,1.569573695771854
cagr,0.015131522821404841
volatility,0.009597776032990968
sortino,3.53098790461849
calmar,
skew,13.608697869887513
kurtosis,408.1448815508187
max_drawdown,-0.005754539052823082
win_rate,0.528714676390155
daily_value_at_risk,-0.0009347041044651745
breackeven,4.925909573257279e-05
