,China
sharpe,1.4341408975309422
cagr,0.011947149525071366
volatility,0.008305380413789218
sortino,2.345776756983254
calmar,
skew,0.6615660787793005
kurtosis,6.715232330156155
max_drawdown,-0.011744971333341514
win_rate,0.5133410672853829
daily_value_at_risk,-0.0008133044080852756
breackeven,3.300591176911471e-05
