,Mexico
sharpe,1.2823423129150304
cagr,0.011351420875256979
volatility,0.008832800970768492
sortino,2.327728001504422
calmar,
skew,3.124556741781441
kurtosis,35.390044626996875
max_drawdown,-0.022913500074510207
win_rate,0.5130315500685871
daily_value_at_risk,-0.0008702727295508263
breackeven,5.593462248650964e-05
