,sharpe,cagr,volatility,sortino,calmar,skew,kurtosis,max_drawdown,win_rate,daily_value_at_risk,breakeven
0.0,2.0929321026872576,0.018699216382288553,0.008871046362384474,3.9947638874172196,,3.1275812199166753,35.04701936331586,-0.016998785395691773,0.5468678555098309,-0.000845506108042358,5.593462248650964e-05
0.025,2.000642583136737,0.017854671025945068,0.008865653418038485,3.7968136627841638,,3.128258439866962,35.10165034227119,-0.01766457253686693,0.5436671239140375,-0.0008482389552120156,5.593462248650964e-05
0.05,1.9081845694040718,0.017010820681027106,0.00886052118110141,3.600644957788992,,3.1286785190548714,35.15237694009903,-0.01833735045236584,0.5404663923182441,-0.0008509988158507425,5.593462248650964e-05
0.07500000000000001,1.8155658414114926,0.016167664779783486,0.008855650104847606,3.4062666671855806,,3.1288378401381056,35.19916798949781,-0.019018857806781364,0.5372656607224509,-0.0008537857369250189,5.593462248650964e-05
0.1,1.722794248374081,0.015325202754916223,0.008851040620457846,3.213687445581453,,3.1287328786209114,35.24199449100573,-0.01969989593153887,0.53360768175583,-0.0008565997631120986,5.593462248650964e-05
0.125,1.6298777056270293,0.014483434039592735,0.008846693136832178,3.0229153171193377,,3.1283602063570166,35.280829651782085,-0.020380465147055826,0.5304069501600366,-0.000859440936780583,5.593462248650964e-05
0.15000000000000002,1.5368241913857494,0.013642358067440297,0.0088426080404097,2.8339574683279687,,3.127716494981333,35.31564892193281,-0.02106056577352622,0.526291723822588,-0.0008623092979717544,5.593462248650964e-05
0.17500000000000002,1.443641743442232,0.012801974272542926,0.00883878569499981,2.6468180207159158,,3.1267985192632786,35.346430028260045,-0.02174019813092365,0.5180612711476908,-0.0008652048843821034,5.593462248650964e-05
0.2,1.3503384558019278,0.011962282089442722,0.008835226441620839,2.461495778958398,,3.1256031603756997,35.37315300536338,-0.02241936253901433,0.5153177869227252,-0.0008681277313466059,5.593462248650964e-05
0.225,1.256922475263708,0.011123280953142078,0.008831930598349835,2.2779974458805556,,3.1241274090743048,35.395800224036066,-0.0230980593173451,0.5116598079561042,-0.0008710778718231427,5.593462248650964e-05
0.25,1.1634019979454564,0.01028497029910369,0.008828898460181114,2.0963302194839137,,3.122368368782223,35.4143564168808,-0.023776288785237742,0.5075445816186557,-0.0008740553363778522,5.593462248650964e-05
0.275,1.0697852657592515,0.009447349563244112,0.008826130298895299,1.9165003878552176,,3.120323258574726,35.42880870108774,-0.024454051261809773,0.50480109739369,-0.0008770601531715685,5.593462248650964e-05
0.30000000000000004,0.9760805628399495,0.00861041818193975,0.008823626362938,1.738513263887471,,3.1179894160579664,35.439146598329586,-0.02514181060333298,0.5006858710562414,-0.0008800923479472447,5.593462248650964e-05
0.325,0.8822962119305423,0.00777417559202398,0.008821386877309116,1.5623718690460267,,3.1153643001376827,35.44536205170428,-0.025858346620122652,0.49885688157293095,-0.0008831519440184712,5.593462248650964e-05
0.35000000000000003,0.788440570726656,0.006938621230785369,0.008819412043461589,1.3880795122297376,,3.1124454936725745,35.44744943970868,-0.026574360354895354,0.4961133973479652,-0.0008862389622590127,5.593462248650964e-05
0.375,0.6945220281864213,0.006103754535969674,0.008817702039211714,1.215638913156642,,3.1092307060079767,35.4454055871849,-0.027289852185189645,0.4924554183813443,-0.0008893534210934865,5.593462248650964e-05
0.4,0.6005490008071147,0.005269574945780953,0.008816257018658827,1.0450532553610044,,3.105717775384986,35.43922977322605,-0.028004822488255088,0.48788294467306814,-0.0008924953364890512,5.593462248650964e-05
0.42500000000000004,0.506529928873153,0.004436081898873345,0.008815077112116022,0.8763241892667427,,3.1019046712219356,35.42892373601493,-0.02871927164107413,0.4828532235939643,-0.0008956647219482372,5.593462248650964e-05
0.45,0.4124732726802309,0.00360327483436218,0.008814162426051602,0.7094523001451113,,3.0977894962629127,35.4144916745734,-0.029433200020368755,0.4791952446273434,-0.0008988615885028682,5.593462248650964e-05
0.47500000000000003,0.31838750873815086,0.0027711531918137577,0.008813513043041371,0.5444393102021565,,3.0933704885900144,35.39594024741246,-0.030146608002581066,0.47782350251486055,-0.0009020859447091241,5.593462248650964e-05
0.5,0.22428112595747463,0.0019397164112502363,0.008813129021730405,0.3812859437111865,,3.088646023496572,35.373278568092246,-0.030986138915776285,0.4750800182898948,-0.0009053377966435708,5.593462248650964e-05
