,0
2019-01-25,102.64875581693809
2019-01-29,102.59223018000596
2019-01-30,102.59219590823004
2019-01-31,102.6118150583786
2019-02-01,102.60762247253471
2019-02-11,102.6196765250361
2019-02-12,102.6384574789287
2019-02-13,102.65647774028064
2019-02-14,102.75292700867449
2019-02-15,102.71823759343677
2019-02-19,102.70063051362361
2019-02-20,102.74931872558139
2019-02-21,102.73935216919625
2019-02-22,102.71738409351563
2019-02-25,102.6726656588352
2019-02-26,102.67006780543177
2019-02-27,102.64798562297885
2019-02-28,102.64880429049579
2019-03-01,102.71740830506855
2019-03-04,102.70922850245059
2019-03-05,102.70821873969922
2019-03-06,102.7390295623793
2019-03-07,102.73040070110378
2019-03-08,102.7057729974398
2019-03-12,102.71903791277177
2019-03-13,102.73487271306743
2019-03-14,102.68458488180019
2019-03-15,102.68672929336174
2019-03-18,102.69722698578683
2019-03-21,102.65974813903173
2019-03-22,102.64454852035006
2019-03-26,102.59125238824926
2019-03-27,102.58852132075549
2019-03-28,102.59419572266964
2019-03-29,102.61624983529269
2019-04-01,102.64908255147706
2019-04-02,102.67993009642713
2019-04-03,102.75508635001682
2019-04-04,102.76339455199415
2019-04-08,102.67580923999158
2019-04-09,102.71960692277456
2019-04-10,102.75318459132019
2019-04-11,102.78923622976244
2019-04-16,102.5380689809285
2019-04-17,102.50648454268172
2019-04-22,102.50839232214615
2019-04-23,102.48897631390032
2019-04-24,102.43022848714043
2019-04-25,102.49995463981934
2019-04-26,102.55679679238997
2019-04-30,102.59560702618585
2019-05-06,102.67531891454296
2019-05-07,102.71611087129615
2019-05-08,102.79805009969192
2019-05-09,102.82744797620884
2019-05-10,102.82482457305069
2019-05-15,102.82576798055014
2019-05-16,102.83057749917175
2019-05-17,102.82193071869624
2019-05-20,102.75748037662898
2019-05-21,102.76132745818187
2019-05-22,102.73785489522267
2019-05-23,102.78428939009349
2019-05-27,102.67934207654716
2019-05-28,102.69460720531372
2019-05-29,102.70230972225424
2019-05-30,102.71060675452408
2019-05-31,102.68289648004625
2019-06-03,102.7272293455695
2019-06-04,102.75177451150623
2019-06-05,102.77775839283791
2019-06-06,102.82012798443425
2019-06-11,102.76237256414169
2019-06-12,102.76607585835337
2019-06-13,102.83003685327212
2019-06-14,102.88495962499007
2019-06-17,102.98046825182672
2019-06-18,103.02121440365902
2019-06-19,103.05524427470571
2019-06-20,103.14533177328254
2019-06-21,103.45134762580734
2019-06-27,103.31156660508202
2019-06-28,103.36359455327249
2019-07-01,103.41781988948608
2019-07-02,103.49936068608787
2019-07-03,103.5136304060744
2019-07-08,103.4537310505215
2019-07-09,103.47565225463524
2019-07-10,103.46502346357396
2019-07-15,103.41497493881495
2019-07-16,103.43563016629321
2019-07-17,103.45342165943467
2019-07-18,103.45385891690992
2019-07-19,103.4683230125272
2019-07-23,103.48312170055296
2019-07-24,103.49255973153619
2019-07-25,103.49487841446357
2019-07-26,103.45302709967122
2019-07-29,103.48607078621683
2019-07-31,103.51953547078614
2019-08-01,103.50614317399808
2019-08-02,103.5070731303427
2019-08-05,103.48619867598639
2019-08-06,103.50795776617146
2019-08-07,103.50350535324664
2019-08-12,103.41903697791648
2019-08-13,103.36369069321496
2019-08-16,103.35978523097731
2019-08-21,103.3366101006926
2019-08-22,103.34348002993379
2019-08-23,103.33748235200677
2019-08-27,103.25990907228366
2019-08-28,103.25194901357668
2019-09-04,103.32242468578418
2019-09-05,103.39394989326327
2019-09-06,103.37858700547812
2019-09-25,103.34112218793511
2019-09-26,103.34910280226879
2019-09-27,103.39051929722476
2019-10-08,103.35215414397754
2019-10-09,103.34576373455823
2019-10-10,103.34369217807802
2019-10-11,103.35517588642978
2019-10-15,103.34035832935025
2019-10-16,103.34626783742054
2019-10-17,103.35086373029027
2019-10-21,103.2794241648912
2019-10-22,103.27798610496018
2019-10-23,103.23818046264593
2019-10-25,103.30293018586862
2019-10-31,103.14143000100738
2019-11-04,103.12804093254644
2019-11-05,103.11538718164527
2019-11-07,103.14311445645386
2019-11-12,103.13615574905693
2019-11-13,103.15481324999858
2019-11-18,102.98973372016766
2019-11-26,102.95355217266054
2019-11-27,102.95685174722647
2019-12-03,102.9182106229362
2019-12-04,102.95084465634106
2019-12-12,102.91941818186712
2019-12-13,102.90570452506253
2019-12-20,102.89020107879341
2019-12-23,102.87437920447928
2019-12-24,102.83853837671724
2019-12-25,102.85208790494057
2019-12-31,102.85024527886652
2020-01-03,102.8588899238506
2020-01-06,102.82218712316084
2020-01-13,102.87110253541533
2020-01-14,102.90536173426553
2020-01-15,102.95288632716986
2020-01-17,102.88583202313094
2020-02-10,102.62702786398191
2020-02-11,102.62422944616998
2020-02-12,102.63501498732303
2020-02-26,102.68703898028173
2020-02-27,102.7132355272026
2020-02-28,102.72311804303413
2020-03-03,102.68087529351726
2020-03-04,102.6538020394025
2020-03-05,102.63226099201732
2020-03-06,102.65192003621178
2020-03-09,102.69713916325452
2020-03-11,102.86123713739413
2020-03-13,102.87367457388574
2020-03-16,102.78798252634718
2020-03-17,102.79812811457747
2020-03-18,102.773491885893
2020-03-23,102.66585261125722
2020-03-24,102.55303352933352
2020-03-27,102.68426306920078
2020-04-01,102.6088853293428
2020-04-02,102.57846287783094
2020-04-03,102.30370149424093
2020-04-07,102.57607168869971
2020-04-14,102.59207819421033
2020-04-15,102.65832008796218
2020-04-17,102.68314277279991
2020-04-27,102.73363621208267
2020-04-28,102.75930987171277
2020-04-29,102.746976304832
2020-04-30,102.76927539314089
2020-05-07,102.74866075964242
2020-05-08,102.72956043104848
2020-05-18,102.76220579458742
2020-05-19,102.77666570733948
2020-05-22,102.78275210607637
2020-05-25,102.79962819787217
2020-05-26,102.90044625452981
2020-05-27,102.90644254523727
2020-05-29,102.95579393885612
2020-06-04,103.0071750076027
2020-06-09,103.11562236098509
2020-06-11,103.12716644133435
2020-06-12,103.1330505969434
2020-06-15,103.11556367920731
2020-06-17,103.24991023427476
2020-06-22,103.23888264533664
2020-06-23,103.5256765401548
2020-06-24,103.67261886438423
2020-06-30,103.66169068287108
2020-07-02,103.68352078670242
2020-07-03,103.69512971106599
2020-07-08,103.74944177989624
2020-07-09,103.88526334678676
2020-07-10,103.8830697783186
2020-07-16,103.85122196439951
2020-08-03,103.91437159166261
2020-08-04,103.91970164681217
2020-08-17,103.8958145869564
2020-08-21,103.92739826294628
2020-08-24,103.93509487995105
2020-08-25,103.97523981575038
2020-08-26,103.98887342717819
2020-09-01,103.9812910976256
2020-09-02,103.99060280697965
2020-09-07,103.97967970350363
2020-09-10,103.93473346457289
2020-09-11,103.94760004846803
2020-09-16,103.95772488971559
2020-09-30,103.97152014083213
2020-10-30,103.93904847960518
2020-11-02,103.90593136797783
2020-11-03,103.9551494720034
2020-11-04,103.96237964651725
2020-11-05,103.965510968251
2020-11-11,103.92054268001698
2020-11-12,103.9227379584504
2020-11-13,103.96236878613895
2020-11-26,103.9374135923552
2020-11-27,103.93837100061943
2020-11-30,103.94397386594375
2020-12-01,103.96006441071542
2020-12-08,103.97116563084981
2020-12-09,103.98971018148262
2020-12-10,103.97401694686417
2020-12-11,103.9889227516021
2020-12-18,103.98066008364046
2020-12-21,103.93928155355445
2020-12-22,103.92771621962429
2020-12-24,103.97422300860329
2020-12-28,103.96109512470102
2020-12-30,103.96315581840486
2021-01-06,103.97566292991523
2021-01-07,103.96412976135518
2021-01-08,103.97541273054789
2021-01-12,103.97463988778999
2021-01-13,103.98753318647127
2021-01-15,103.95559698491088
2021-01-18,103.96216667648301
2021-01-19,103.98964726369668
2021-01-20,103.96640489833516
2021-01-21,103.95601128005806
2021-01-25,103.96715443279501
2021-01-27,103.93622443682492
2021-01-28,103.96860126757947
2021-02-02,103.97522907056096
2021-02-03,104.00951632846353
2021-02-04,104.02852936820996
2021-02-05,104.04081878747841
2021-02-09,104.02431085740832
2021-02-10,104.04916833472393
2021-02-18,104.0782327547571
2021-02-19,104.07752933165287
2021-02-22,104.07746279967284
2021-02-23,104.07998415481107
2021-02-24,104.06298770249005
2021-02-25,104.07507104656692
2021-02-26,104.06757805802648
2021-03-01,104.06945025885426
2021-03-02,104.07416612988649
2021-03-03,104.06879083069272
2021-03-04,104.06513095026597
2021-03-05,104.07433081252276
2021-03-08,104.08496735981265
2021-03-09,104.08519273168278
2021-03-10,104.08867715521151
2021-03-11,104.08022543992314
2021-03-12,104.08360220879955
2021-03-15,104.08336610810906
2021-03-16,104.0912708535376
2021-03-17,104.08500833774073
2021-03-18,104.07671806808693
2021-03-22,104.08634768433768
2021-03-23,104.0927598767516
2021-03-24,104.1071314664499
2021-03-25,104.10239841151412
2021-03-26,104.10364538755621
2021-03-29,104.10447366808837
2021-03-30,104.09877235632878
2021-03-31,104.08922173394097
2021-04-01,104.0945348176334
2021-04-02,104.09000760539313
2021-04-06,104.0794741979935
2021-04-07,104.07917875589025
2021-04-08,104.07949517896864
2021-04-09,104.08308051623642
2021-04-12,104.08527814352621
2021-04-13,104.06082139921358
2021-04-14,104.05695251529737
2021-04-15,104.0502515878647
2021-04-16,104.06591505838072
2021-04-19,104.0577198288178
2021-04-20,104.04636177984865
2021-04-21,104.04103329336031
2021-04-22,104.03930745561463
2021-04-23,104.04651302390167
2021-04-26,104.05772974086635
2021-04-27,104.03548213809204
2021-04-28,104.0475036352504
2021-04-29,104.04196455626884
2021-04-30,104.04105764565092
2021-05-06,104.03842813792541
2021-05-07,104.0528617441711
2021-05-10,104.0606750467769
2021-05-11,104.05648610643577
2021-05-12,104.0490145019366
2021-05-13,104.07548716814733
2021-05-14,104.06458640876663
2021-05-17,104.08681947960801
2021-05-18,104.06497254673575
2021-05-19,104.07063967486356
2021-05-20,104.05935223309643
2021-05-21,104.05388033954095
2021-05-24,104.07579023487783
2021-05-25,104.05927168799013
2021-05-26,104.06330098047735
2021-05-27,104.05410133690813
2021-05-28,104.06724002017312
2021-05-31,104.07722042629071
2021-06-01,104.070594065235
2021-06-02,104.06603488071858
2021-06-03,104.05809381994595
2021-06-04,104.05118138853318
2021-06-07,104.08341136002468
2021-06-08,104.07126232113583
2021-06-09,104.08302512084717
2021-06-10,104.0735762311563
2021-06-11,104.08552204302563
2021-06-15,104.10088168285641
2021-06-16,104.07757123258892
2021-06-17,104.09255228603556
2021-06-18,104.08571720253619
2021-06-21,104.0536487488369
2021-06-22,104.04008602504022
2021-06-23,104.02238191920053
2021-06-24,104.00661702458717
2021-06-25,103.99895617016001
2021-06-28,104.01101602519908
2021-06-29,103.98814151123186
2021-06-30,104.03109511524474
2021-07-01,103.9949966795066
2021-07-02,103.95869244277647
2021-07-05,103.97051145083242
2021-07-06,103.95358797984724
2021-07-07,103.94609448617216
2021-07-08,103.87038320536934
2021-07-09,103.84644006974733
2021-07-12,103.83036692549254
2021-07-13,103.77319639497064
2021-07-14,103.79862227269616
2021-07-15,103.8437966574972
2021-07-16,103.81326323133146
2021-07-19,103.80831895933234
2021-07-20,103.80870101703867
2021-07-21,103.79644770011953
2021-07-22,103.79729024753377
2021-07-23,103.79568115256468
2021-07-26,103.74544668264707
2021-07-27,103.7650131629952
2021-07-28,103.74949128723578
2021-07-29,103.73867373832557
2021-07-30,103.71875166180797
2021-08-02,103.72472967817832
2021-08-03,103.73326859504151
2021-08-04,103.73945863133032
2021-08-05,103.70761399372823
2021-08-06,103.75340576338871
2021-08-09,103.75261193494431
2021-08-10,103.74526600992272
2021-08-11,103.7378876507004
2021-08-12,103.7158266330518
2021-08-13,103.78055489689572
2021-08-16,103.75929045748273
2021-08-17,103.7324415277551
2021-08-18,103.71904938587811
2021-08-19,103.68689145596734
2021-08-20,103.69783621971436
2021-08-23,103.68227496607257
2021-08-24,103.67630966982762
2021-08-25,103.66296199665382
2021-08-26,103.68325651004704
2021-08-27,103.65443151561595
2021-08-30,103.63528916178284
2021-08-31,103.6332838737885
2021-09-01,103.6167091406157
2021-09-02,103.60645761860354
2021-09-03,103.62735931177743
2021-09-06,103.61961323390632
2021-09-07,103.61897517405399
2021-09-08,103.6428739666097
2021-09-09,103.64503769678622
2021-09-10,103.63221838891315
2021-09-13,103.64747847105009
2021-09-14,103.63253663725045
2021-09-15,103.6440233758236
2021-09-16,103.62509955860921
2021-09-17,103.6283203623358
2021-09-22,103.56688745135088
2021-09-23,103.56199325432316
2021-09-24,103.55833424974898
2021-09-27,103.55418779993721
2021-09-28,103.5426627441665
2021-09-29,103.56085806899715
2021-09-30,103.4572424023136
2021-10-08,103.46780519806764
2021-10-11,103.43868729502985
2021-10-12,103.4380840143184
2021-10-13,103.43232050121343
2021-10-14,103.42448330952007
2021-10-15,103.30927507484395
2021-10-18,103.54022141697226
2021-10-19,103.54143251890507
2021-10-20,103.56982123370078
2021-10-21,103.5634763295899
2021-10-22,103.55766270432912
2021-10-25,103.55464534533895
2021-10-26,103.56973644080716
2021-10-27,103.57059918453845
2021-10-28,103.58934745105499
2021-10-29,103.55536390999949
2021-11-01,103.55068047449107
2021-11-02,103.57608953894774
2021-11-03,103.56843475117489
2021-11-04,103.55016327144475
2021-11-05,103.52035934583364
2021-11-08,103.53611656229913
2021-11-09,103.55100919725328
2021-11-10,103.53687953692953
2021-11-11,103.50946490457373
2021-11-12,103.50492600501191
2021-11-15,103.51361168772455
2021-11-16,103.53243112037356
2021-11-17,103.52714829615132
2021-11-18,103.49826020213312
2021-11-19,103.5032181009663
2021-11-22,103.51156970613789
2021-11-23,103.49388160819831
2021-11-24,103.47088340886961
2021-11-25,103.47035431733289
2021-11-26,103.48399596383689
2021-11-29,103.4551007243181
2021-11-30,103.44463852676749
2021-12-01,103.44481273412258
2021-12-02,103.43367047155962
2021-12-03,103.43429160854998
2021-12-06,103.39304840961383
2021-12-07,103.42664960278078
2021-12-08,103.42382049418038
2021-12-09,103.39503530479664
2021-12-10,103.39629738415879
2021-12-13,103.38994880404302
2021-12-14,103.34305435848296
2021-12-15,103.34222754726238
2021-12-16,103.35889968385558
2021-12-17,103.38614246068138
2021-12-20,103.42247093091197
2021-12-21,103.39678517711329
2021-12-22,103.40908081693341
2021-12-23,103.37848504595956
2021-12-24,103.37461275899412
2021-12-27,103.37230924262273
2021-12-28,103.39849272251078
2021-12-29,103.33071787020951
2021-12-30,103.33316563214179
2021-12-31,103.30187277406499
2022-01-04,103.29643389846466
2022-01-05,103.25871435035575
2022-01-06,103.22961162256219
2022-01-07,103.25004343631987
2022-01-10,103.25366763635027
2022-01-11,103.24543461716486
2022-01-12,103.2354171115062
2022-01-13,103.23279299081072
2022-01-14,103.24479704999092
2022-01-17,103.3485654759678
2022-01-18,103.45271785145933
2022-01-19,103.44539276476957
