,Chile
sharpe,1.2451126645848978
cagr,0.010724689614610039
volatility,0.008597407996698178
sortino,1.9850166532867584
calmar,
skew,0.6096078721675761
kurtosis,15.014050383633556
max_drawdown,-0.01557509790456002
win_rate,0.5187431091510474
daily_value_at_risk,-0.0008483502294463474
breackeven,9.281352165023461e-05
